contestantId,team_name,id,eventId,typeId,periodId,timeMin,timeSec,playerName,playerId,outcome,x,y,timeStamp,lastModified,assist,qualifier,match_id,label,date,15,17,18,20,21,22,24,25,26,29,56,60,61,62,63,72,73,74,75,76,77,78,79,80,82,83,87,89,102,103,108,120,122,146,147,154,160,214,215,230,231,233,280,281,282,321,322,323,324,326,327,328,338,374,375,395,396,458,468,472,16,19,23,64,67,81,85,100,101,133,139,153,391,362,65,84,114,121,137,138,216,217,274,300,113,273,9,86,353,390,68,136,469,28,473,69,276,254,66,192,314,275
6wwwud48qahpwrfxs20334qk5,Fredericia,2613736253,420,13,1,46,4,A. Jakobsen,hm7w2b4a6j0q3bprq118r5uy,1,94.9,55.9,2023-11-05T13:47:06.544,2023-11-07T18:16,1.0,"{""id"": 4634714045, ""qualifierId"": 147, ""value"": ""47.5""}",9wblkqlidpb6ua4zqmlfdzd3o,Fredericia vs Kolding,2023-11-05,NaN,NaN,NaN,true,,NaN,true,NaN,,true,Center,NaN,true,,NaN,NaN,,NaN,true,NaN,NaN,NaN,,NaN,NaN,,NaN,,23.9,11.1,true,NaN,,96.3,47.5,true,NaN,NaN,NaN,99.1,51.6,NaN,,,,0.18757712841033936,NaN,,NaN,2,2,true,,NaN,NaN,NaN,NaN,NaN,,,,NaN,,NaN,,NaN,,,,NaN,,true,true,,,NaN,NaN,NaN,,,,,,NaN,,,,,,,,,,,,,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2613760607,446,15,2,50,37,M. Jespersen,7nt9il7b9vvtgfco15bdpfpx,1,87.0,32.0,2023-11-05T14:07:22.481,2023-11-07T16:30:09,1.0,"{""id"": 4640472837, ""qualifierId"": 80}",9wblkqlidpb6ua4zqmlfdzd3o,Fredericia vs Kolding,2023-11-05,NaN,NaN,NaN,true,,true,NaN,NaN,,true,Center,NaN,NaN,,true,NaN,,NaN,NaN,NaN,NaN,NaN,,true,true,,NaN,,48.1,19,NaN,NaN,,90.4,36.3,true,NaN,NaN,NaN,97.7,46.0,488,,,,0.04133722558617592,NaN,,NaN,2,2,NaN,,NaN,NaN,NaN,NaN,NaN,,,,NaN,,NaN,,NaN,,,,NaN,,NaN,NaN,,,NaN,NaN,NaN,,,,,,NaN,,,,,,,,,,,,,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2613767387,476,13,2,54,13,D. Wilkins,5q4p56lg1vjsqo824aql0e1d6,1,80.1,27.9,2023-11-05T14:10:58.672,2023-11-07T16:30:06,1.0,"{""id"": 4634868599, ""qualifierId"": 230, ""value"": ""97.5""}",9wblkqlidpb6ua4zqmlfdzd3o,Fredericia vs Kolding,2023-11-05,NaN,NaN,true,NaN,,true,NaN,NaN,,true,Center,NaN,NaN,,NaN,true,,true,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,52.8,70.8,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,true,97.5,47.8,NaN,,,,0.019566521048545837,NaN,,true,2,2,NaN,,NaN,NaN,NaN,NaN,NaN,,,,NaN,,NaN,,NaN,,,,NaN,,NaN,NaN,,,NaN,NaN,true,,,,,,NaN,,,,,,,,,,,,,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2613769795,487,15,2,55,33,M. Kristensen,932yrcg5whf7qk0o70cx5n88a,1,76.9,52.8,2023-11-05T14:12:17.898,2023-11-07T16:30:08,1.0,"{""id"": 4634879107, ""qualifierId"": 22}",9wblkqlidpb6ua4zqmlfdzd3o,Fredericia vs Kolding,2023-11-05,NaN,NaN,true,true,,true,NaN,NaN,,true,Center,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,true,,NaN,NaN,,NaN,,49.0,1.3,NaN,NaN,,96.9,50.5,true,NaN,NaN,true,NaN,NaN,521,,,,0.02933652512729168,0.0542,,NaN,2,3,true,,NaN,NaN,NaN,NaN,NaN,,,,NaN,,NaN,,NaN,,,,NaN,,NaN,NaN,,,NaN,NaN,NaN,,,,,,NaN,,,,,,,,,,,,,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2613771911,497,13,2,56,39,M. Kristensen,932yrcg5whf7qk0o70cx5n88a,1,76.6,55.5,2023-11-05T14:13:24.960,2023-11-07T16:30:05,1.0,"{""id"": 4634890759, ""qualifierId"": 230, ""value"": ""97.6""}",9wblkqlidpb6ua4zqmlfdzd3o,Fredericia vs Kolding,2023-11-05,NaN,NaN,true,true,,true,NaN,NaN,,true,Center,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,41.5,83.3,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,true,97.6,50.4,NaN,,,,0.03587587922811508,NaN,,NaN,2,2,NaN,,NaN,NaN,NaN,NaN,NaN,,,,NaN,,NaN,,true,,,,NaN,,NaN,NaN,,,NaN,NaN,NaN,,,,,,NaN,,,,,,,,,,,,,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2613785601,560,15,2,64,44,M. Vestergård,f58yr2jmfp8kpgprfxbokt1t6,1,78.8,50.3,2023-11-05T14:21:28.846,2023-11-07T17:14:45,1.0,"{""id"": 4634970293, ""qualifierId"": 78}",9wblkqlidpb6ua4zqmlfdzd3o,Fredericia vs Kolding,2023-11-05,NaN,NaN,true,NaN,,NaN,true,NaN,,true,Center,NaN,NaN,,NaN,true,,NaN,NaN,NaN,NaN,true,,NaN,true,,NaN,,51.7,19,true,NaN,,82.4,50.5,true,NaN,NaN,true,96.4,50.5,603,,,,0.03583008795976639,NaN,,NaN,1,3,true,,NaN,NaN,NaN,NaN,NaN,,,,NaN,,NaN,,NaN,,,,NaN,,NaN,NaN,,,NaN,NaN,NaN,,,,,,NaN,,,,,,,,,,,,,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2613786271,567,15,2,65,6,I. Tånnander,6bajck5osvj7trnwt2a5mc3dg,1,92.2,47.0,2023-11-05T14:21:51.278,2023-11-07T17:14:47,1.0,"{""id"": 4634992827, ""qualifierId"": 154}",9wblkqlidpb6ua4zqmlfdzd3o,Fredericia vs Kolding,2023-11-05,true,true,NaN,NaN,,true,NaN,NaN,,true,Center,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,true,,NaN,true,,NaN,,50.0,19,NaN,NaN,,93.4,47.5,true,NaN,NaN,NaN,98.5,48.9,608,,,,0.09496050328016281,NaN,,NaN,3,2,true,,NaN,NaN,NaN,NaN,NaN,,,,NaN,,NaN,,NaN,,,,NaN,,NaN,NaN,,,NaN,NaN,NaN,,,,,,NaN,,,,,,,,,,,,,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2613793897,600,15,2,70,7,M. Kristensen,932yrcg5whf7qk0o70cx5n88a,1,77.8,75.4,2023-11-05T14:26:52.588,2023-11-07T17:14:49,1.0,"{""id"": 4640538173, ""qualifierId"": 77}",9wblkqlidpb6ua4zqmlfdzd3o,Fredericia vs Kolding,2023-11-05,NaN,NaN,true,true,,true,NaN,NaN,,true,Center,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,true,NaN,,NaN,NaN,,NaN,,53.2,24.1,NaN,NaN,,98.1,52.3,NaN,NaN,NaN,true,NaN,NaN,648,,,,0.023632070049643517,0.1715,,NaN,1,2,NaN,,NaN,NaN,NaN,NaN,NaN,,,,NaN,,NaN,,NaN,,,,NaN,,NaN,NaN,,,NaN,NaN,NaN,,,,,,NaN,,,,,,,,,,,,,,,,,,
6wwwud48qahpwrfxs20334qk5,Fredericia,2613800899,702,15,2,75,5,N. Røjkjær,drzdo6ouxi5n4jafhfajpor85,1,73.5,67.6,2023-11-05T14:31:50.434,2023-11-07T17:14:43,1.0,"{""id"": 4635045351, ""qualifierId"": 56, ""value"": ""Center""}",9wblkqlidpb6ua4zqmlfdzd3o,Fredericia vs Kolding,2023-11-05,NaN,NaN,true,true,,NaN,true,NaN,,true,Center,NaN,NaN,,NaN,NaN,,NaN,NaN,true,NaN,NaN,,NaN,true,,NaN,,52.8,19,NaN,NaN,,77.9,65.2,NaN,NaN,NaN,true,97.3,51.4,633,,,,0.011712665669620037,NaN,,NaN,2,3,NaN,,NaN,NaN,NaN,NaN,NaN,,,,NaN,,NaN,,NaN,,,,NaN,,NaN,NaN,,,NaN,NaN,NaN,,,,,,NaN,,,,,,,,,,,,,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2613821619,748,13,2,88,21,I. Tånnander,6bajck5osvj7trnwt2a5mc3dg,1,86.0,66.4,2023-11-05T14:45:06.342,2023-11-05T14:46:18,1.0,"{""id"": 4635162973, ""qualifierId"": 103, ""value"": ""13.9""}",9wblkqlidpb6ua4zqmlfdzd3o,Fredericia vs Kolding,2023-11-05,NaN,NaN,NaN,true,,true,NaN,NaN,,true,Center,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,,41.8,13.9,NaN,true,,NaN,NaN,NaN,NaN,NaN,true,97.2,54.0,NaN,,,,0.0798933357000351,NaN,,NaN,2,2,NaN,,NaN,NaN,NaN,NaN,NaN,,,,NaN,,true,,NaN,,,,NaN,,NaN,NaN,,,true,NaN,NaN,,,,,,NaN,,,,,,,,,,,,,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2613826003,772,15,2,91,21,P. Ngongo,1nn1wc14k9zd3wtu73loj7kes,1,92.2,35.2,2023-11-05T14:48:06.134,2023-11-05T14:49:29,1.0,"{""id"": 4635184829, ""qualifierId"": 22}",9wblkqlidpb6ua4zqmlfdzd3o,Fredericia vs Kolding,2023-11-05,NaN,NaN,NaN,true,,true,NaN,NaN,,true,Center,NaN,NaN,,true,NaN,,NaN,NaN,NaN,NaN,NaN,,true,NaN,,NaN,,45.6,4.4,NaN,NaN,,98.0,44.6,true,NaN,NaN,NaN,NaN,NaN,840,,,,0.05978791415691376,0.2681,,NaN,3,2,true,,NaN,NaN,NaN,NaN,NaN,,,,NaN,,NaN,,NaN,,,,NaN,,NaN,true,,,NaN,NaN,NaN,,,,,,NaN,,,,,,,,,,,,,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2613826361,777,15,2,91,39,P. Ngongo,1nn1wc14k9zd3wtu73loj7kes,1,84.6,42.5,2023-11-05T14:48:23.974,2023-11-05T14:51:16,1.0,"{""id"": 4635199197, ""qualifierId"": 154}",9wblkqlidpb6ua4zqmlfdzd3o,Fredericia vs Kolding,2023-11-05,NaN,true,NaN,NaN,,true,NaN,NaN,,true,Center,NaN,NaN,,NaN,true,,NaN,NaN,NaN,NaN,true,,NaN,true,,NaN,,50.6,19,true,NaN,,86.2,43.3,true,NaN,NaN,NaN,98.0,47.7,844,,,,0.03846444562077522,NaN,,NaN,3,2,true,,NaN,NaN,NaN,NaN,NaN,,,,NaN,,NaN,,NaN,,,,NaN,,NaN,NaN,,,NaN,NaN,NaN,,,,,,NaN,,,,,,,,,,,,,,,,,,
6wwwud48qahpwrfxs20334qk5,Fredericia,2613819937,806,15,2,87,13,G. Marcussen,ayxi2m0g0pm6rl1ba5pto66z9,1,73.2,47.2,2023-11-05T14:43:57.921,2023-11-07T20:29:22,1.0,"{""id"": 4635153223, ""qualifierId"": 233, ""value"": ""736""}",9wblkqlidpb6ua4zqmlfdzd3o,Fredericia vs Kolding,2023-11-05,NaN,NaN,true,true,,true,NaN,NaN,,true,Center,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,true,NaN,,NaN,NaN,,NaN,,52.2,21.5,NaN,NaN,,97.2,50.0,NaN,NaN,NaN,true,NaN,NaN,736,,,,0.01970548741519451,0.1131,,NaN,2,2,NaN,,NaN,NaN,NaN,NaN,NaN,,,,NaN,,NaN,,NaN,,,,NaN,,NaN,NaN,,,NaN,NaN,NaN,,,,,,NaN,,,,,,,,,,,,,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2614796339,831,13,1,1,34,T. Mikkelsen,3l0wq19mq865qi29ndtb0axn9,1,90.2,52.4,2023-11-05T13:02:37.150,2023-11-07T15:15:29,1.0,"{""id"": 4640438131, ""qualifierId"": 230, ""value"": ""98.6""}",9wblkqlidpb6ua4zqmlfdzd3o,Fredericia vs Kolding,2023-11-05,true,true,NaN,NaN,,NaN,NaN,true,,true,Center,NaN,NaN,,NaN,NaN,,NaN,true,NaN,NaN,NaN,,NaN,NaN,,NaN,,7.4,11.1,NaN,NaN,,91.5,14.4,true,NaN,NaN,NaN,98.6,50.2,NaN,,,,0.03889991343021393,NaN,,NaN,3,2,true,,NaN,NaN,NaN,NaN,NaN,,,,NaN,,NaN,,NaN,,,,NaN,,true,NaN,,,NaN,NaN,NaN,,,,,,NaN,,,,,,,,,,,,,,,,,,
6wwwud48qahpwrfxs20334qk5,Fredericia,2613828827,859,13,2,93,40,N. Røjkjær,drzdo6ouxi5n4jafhfajpor85,1,55.6,56.3,2023-11-05T14:50:25.369,2023-11-05T14:51:35,NaN,"{""id"": 4635200863, ""qualifierId"": 231, ""value"": ""50.5""}",9wblkqlidpb6ua4zqmlfdzd3o,Fredericia vs Kolding,2023-11-05,NaN,NaN,NaN,true,,true,NaN,NaN,,NaN,Center,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,true,NaN,,NaN,NaN,,NaN,,56.0,68.1,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,true,89.8,50.5,NaN,,,,0.012175330892205238,NaN,,NaN,1,2,NaN,,NaN,NaN,NaN,NaN,true,,,,true,,NaN,,NaN,,,,NaN,,NaN,NaN,,,NaN,NaN,NaN,,,,,,NaN,,,,,,,,,,,,,,,,,,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2615764635,36,13,1,4,57,F. Heiselberg,3bxz0cn0chwqvs1114ectrrsa,1,91.0,46.3,2023-11-10T18:05:20.800,2023-11-10T18:06:57,1.0,"{""id"": 4645650711, ""qualifierId"": 22}",9ylnkmoj7ac1bdtlr35qpwrv8,Horsens vs Fredericia,2023-11-10,true,true,NaN,NaN,NaN,true,,NaN,NaN,true,Center,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,40.5,48.6,,,,NaN,NaN,true,,NaN,NaN,98.1,49.6,NaN,NaN,NaN,NaN,0.10448653995990753,NaN,,NaN,2,2,true,,NaN,NaN,,,NaN,,NaN,NaN,,,NaN,,true,,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,NaN,,NaN,NaN,NaN,,,,NaN,,,,,,NaN,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2615765661,61,15,1,6,48,E. Just,b9g3gwxlao9u6y4elz1sdukmh,1,90.4,56.3,2023-11-10T18:07:11.499,2023-11-10T18:08:26,1.0,"{""id"": 4645656647, ""qualifierId"": 102, ""value"": ""49.5""}",9ylnkmoj7ac1bdtlr35qpwrv8,Horsens vs Fredericia,2023-11-10,NaN,true,NaN,true,NaN,true,,NaN,NaN,true,Center,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,true,,,,49.5,19,,,,92.9,54.5,NaN,,NaN,true,100,51.3,79,NaN,NaN,NaN,0.20226864516735077,NaN,,true,2,2,NaN,,NaN,NaN,,,NaN,,NaN,NaN,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,NaN,,NaN,NaN,NaN,,,,NaN,,,,,,NaN,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2615765707,62,15,1,6,51,J. Ankersen,4mxciw9jsj9l437fd7bv78p91,1,91.7,61.1,2023-11-10T18:07:14.476,2023-11-10T18:08:46,NaN,"{""id"": 4645657657, ""qualifierId"": 103, ""value"": ""19""}",9ylnkmoj7ac1bdtlr35qpwrv8,Horsens vs Fredericia,2023-11-10,NaN,true,NaN,NaN,NaN,true,,NaN,NaN,NaN,Center,,NaN,,NaN,true,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,true,,,,48.5,19,,,,94.6,56.7,NaN,,NaN,NaN,98.0,53.8,80,NaN,NaN,NaN,0.16143165528774261,NaN,,NaN,2,2,NaN,,NaN,NaN,,,true,,NaN,NaN,,,NaN,,NaN,,true,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,NaN,,NaN,NaN,NaN,,,,NaN,,,,,,NaN,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2615766131,65,13,1,7,30,H. Toftegaard,e2157naqwp1qdsgaxre307cb8,1,85.5,48.7,2023-11-10T18:07:53.677,2023-11-10T18:09:57,NaN,"{""id"": 4645662483, ""qualifierId"": 231, ""value"": ""49.1""}",9ylnkmoj7ac1bdtlr35qpwrv8,Horsens vs Fredericia,2023-11-10,NaN,true,NaN,true,NaN,NaN,,true,NaN,NaN,Center,,NaN,,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,,,,40.4,19,,,,95.6,42.8,NaN,,NaN,NaN,98.4,49.1,NaN,NaN,NaN,NaN,0.09306088835000992,NaN,,NaN,2,2,NaN,,NaN,NaN,,,true,,NaN,NaN,,,NaN,,NaN,,NaN,NaN,NaN,NaN,true,NaN,,,,,,,,,,,,,,NaN,,NaN,NaN,NaN,,,,NaN,,,,,,NaN,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2615768785,93,16,1,11,40,A. Sigurðarson,266me3mc2giq9nnwn7ymkmymt,1,88.5,50.0,2023-11-10T18:12:03.764,2023-11-10T18:13:15,NaN,"{""id"": 4645673631, ""qualifierId"": 390, ""value"": ""507622""}",9ylnkmoj7ac1bdtlr35qpwrv8,Horsens vs Fredericia,2023-11-10,NaN,true,NaN,true,NaN,NaN,,NaN,NaN,NaN,Center,,NaN,,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,,,,54.1,3.8,,,,NaN,NaN,NaN,,true,NaN,99.9,50.7,NaN,PENALTY_WON,477675,2289,0.7884,0.9946,,NaN,1,1,NaN,,2023-11-10 18:12:03.040,11:39.606,,,true,,92,NaN,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,true,,111,507622,NaN,,,,2abi5f70gnf7ya47oztczqazl,,,,,,NaN,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2615770865,114,15,1,14,40,A. Ludwig,61vr9xr91fr4g6ayzga5vn9w5,1,91.2,39.7,2023-11-10T18:15:04.250,2023-11-10T18:18:29,1.0,"{""id"": 4645684391, ""qualifierId"": 154}",9ylnkmoj7ac1bdtlr35qpwrv8,Horsens vs Fredericia,2023-11-10,NaN,true,NaN,NaN,true,NaN,,true,NaN,true,Center,,NaN,,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,true,,,,52.9,19,,,,92.7,41.9,true,,NaN,NaN,99.7,46.8,136,NaN,NaN,NaN,0.010588692501187325,NaN,,NaN,3,2,true,,NaN,NaN,,,NaN,,NaN,NaN,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,NaN,,NaN,NaN,NaN,,,,NaN,,,,,,NaN,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2615771181,118,15,1,15,8,A. Ludwig,61vr9xr91fr4g6ayzga5vn9w5,1,86.8,44.6,2023-11-10T18:15:31.610,2023-11-10T18:18:48,1.0,"{""id"": 4645692671, ""qualifierId"": 154}",9ylnkmoj7ac1bdtlr35qpwrv8,Horsens vs Fredericia,2023-11-10,true,true,NaN,NaN,NaN,NaN,,true,NaN,true,Center,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,true,,,,51.1,19,,,,90.4,46.4,true,,NaN,NaN,98.4,47.8,140,NaN,NaN,NaN,0.019486473873257637,NaN,,NaN,2,2,true,,NaN,NaN,,,NaN,,NaN,NaN,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,NaN,,NaN,NaN,NaN,,,,NaN,,,,,,NaN,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2615772795,138,15,1,17,43,A. Sigurðarson,266me3mc2giq9nnwn7ymkmymt,1,88.4,71.3,2023-11-10T18:18:07.343,2023-11-10T18:24:54,1.0,"{""id"": 4645706829, ""qualifierId"": 102, ""value"": ""49.5""}",9ylnkmoj7ac1bdtlr35qpwrv8,Horsens vs Fredericia,2023-11-10,NaN,NaN,NaN,NaN,NaN,true,,NaN,NaN,true,Center,,NaN,,NaN,true,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,true,,,,49.5,19,,,,93.3,62.1,NaN,,NaN,true,98.8,54.3,174,NaN,NaN,NaN,0.037377726286649704,NaN,,true,2,2,NaN,,NaN,NaN,,,NaN,,NaN,NaN,,,true,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,NaN,,NaN,NaN,NaN,,,,NaN,,,,,,NaN,
6wwwud48qahpwrfxs20334qk5,Fredericia,2615773093,182,13,1,18,21,L. Hetemi,7uia9zlz3axnuc6usdn9u4kfe,1,71.4,57.2,2023-11-10T18:18:44.660,2023-11-10T18:19:58,1.0,"{""id"": 4645695395, ""qualifierId"": 215}",9ylnkmoj7ac1bdtlr35qpwrv8,Horsens vs Fredericia,2023-11-10,NaN,NaN,true,true,NaN,true,,NaN,NaN,true,Center,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,,,,56.1,77.8,,,,NaN,NaN,NaN,,NaN,true,96.7,49.6,NaN,NaN,NaN,NaN,0.02240598574280739,NaN,,NaN,1,2,NaN,,NaN,NaN,,,NaN,,NaN,NaN,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,NaN,,NaN,NaN,NaN,,,,NaN,,,,,,NaN,
6wwwud48qahpwrfxs20334qk5,Fredericia,2615775971,265,13,1,25,49,M. Fischer,5ezedgrsrflkr1gi8o6eu7j3e,1,89.5,46.0,2023-11-10T18:26:13.840,2023-11-10T18:27:24,1.0,"{""id"": 4645712121, ""qualifierId"": 328}",9ylnkmoj7ac1bdtlr35qpwrv8,Horsens vs Fredericia,2023-11-10,true,true,NaN,NaN,NaN,NaN,,true,NaN,true,Center,,NaN,,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,46.9,70.8,,,,NaN,NaN,true,,NaN,NaN,97.5,50.4,NaN,NaN,NaN,NaN,0.03482745587825775,NaN,,NaN,3,3,true,,NaN,NaN,,,NaN,,NaN,NaN,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,NaN,,NaN,NaN,NaN,,,,NaN,,,,,,NaN,
6wwwud48qahpwrfxs20334qk5,Fredericia,2615777539,308,13,1,29,38,A. Jakobsen,hm7w2b4a6j0q3bprq118r5uy,1,90.6,40.3,2023-11-10T18:30:01.643,2023-11-10T18:36:55,1.0,"{""id"": 4645720747, ""qualifierId"": 17}",9ylnkmoj7ac1bdtlr35qpwrv8,Horsens vs Fredericia,2023-11-10,NaN,true,NaN,true,NaN,true,,NaN,NaN,true,Center,,NaN,,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,64.7,15.3,,,,92.7,54.7,true,,NaN,NaN,98.6,46.9,NaN,NaN,NaN,NaN,0.07410123944282532,NaN,,NaN,1,2,true,,NaN,NaN,,,NaN,,NaN,NaN,,,NaN,,NaN,,NaN,NaN,NaN,NaN,true,true,,,,,,,,,,,,,,NaN,,NaN,NaN,NaN,,,,NaN,,,,,,NaN,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2615784779,344,15,1,41,24,E. Just,b9g3gwxlao9u6y4elz1sdukmh,1,92.8,31.6,2023-11-10T18:41:47.737,2023-11-10T18:43:10,1.0,"{""id"": 4645762719, ""qualifierId"": 326, ""value"": ""2""}",9ylnkmoj7ac1bdtlr35qpwrv8,Horsens vs Fredericia,2023-11-10,NaN,NaN,NaN,true,NaN,true,,NaN,NaN,true,Center,,NaN,,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,,,,51.5,22.2,,,,99.1,46.0,NaN,,NaN,true,NaN,NaN,481,NaN,NaN,NaN,0.05389491468667984,0.1392,,true,2,2,NaN,,NaN,NaN,,,NaN,,NaN,NaN,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,NaN,,NaN,NaN,NaN,,,,NaN,,,,,,NaN,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2615785291,348,15,1,42,6,S. Reese,4bkqvwlmbwul0s8lbbq6mifp,1,84.4,51.9,2023-11-10T18:42:30.283,2023-11-10T18:44:42,1.0,"{""id"": 4645769457, ""qualifierId"": 29}",9ylnkmoj7ac1bdtlr35qpwrv8,Horsens vs Fredericia,2023-11-10,true,true,NaN,NaN,NaN,NaN,,true,NaN,true,Center,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,true,,,,47.2,19,,,,96.2,48.4,true,,NaN,NaN,99.4,49.1,NaN,NaN,NaN,NaN,0.013786285184323788,NaN,,NaN,2,2,true,,NaN,NaN,,,NaN,,NaN,NaN,,,NaN,,NaN,,true,NaN,NaN,true,NaN,NaN,,,,,,,,,,,,,,NaN,,NaN,NaN,NaN,,,,NaN,,,,,,true,
6wwwud48qahpwrfxs20334qk5,Fredericia,2615780871,398,15,1,35,51,A. Jakobsen,hm7w2b4a6j0q3bprq118r5uy,1,86.0,74.2,2023-11-10T18:36:14.807,2023-11-10T18:43:27,1.0,"{""id"": 4645764325, ""qualifierId"": 231, ""value"": ""54.0""}",9ylnkmoj7ac1bdtlr35qpwrv8,Horsens vs Fredericia,2023-11-10,NaN,NaN,NaN,true,NaN,NaN,,true,NaN,true,Center,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,true,,,,50.5,19,,,,88.2,70.4,NaN,,NaN,true,98.9,54.0,293,NaN,NaN,NaN,0.02531452104449272,NaN,,NaN,1,3,NaN,,NaN,NaN,,,NaN,,NaN,NaN,,,true,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,NaN,,NaN,NaN,NaN,,,,NaN,,,,,,NaN,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2615802715,413,15,2,49,45,H. Toftegaard,e2157naqwp1qdsgaxre307cb8,1,77.3,46.0,2023-11-10T19:07:57.256,2023-11-10T19:11:13,1.0,"{""id"": 4645855339, ""qualifierId"": 327, ""value"": ""2""}",9ylnkmoj7ac1bdtlr35qpwrv8,Horsens vs Fredericia,2023-11-10,NaN,NaN,true,true,NaN,true,,NaN,NaN,true,Center,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,true,,,,47.6,19,,,,82.9,46.4,NaN,,NaN,true,97.7,48.6,622,NaN,NaN,NaN,0.042514681816101074,NaN,,NaN,2,2,NaN,,NaN,NaN,,,NaN,,NaN,NaN,,,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,NaN,,NaN,NaN,NaN,,,,NaN,,,,,,NaN,
