Type,PlayerId,Team,Position,ControlArea,TotalControlArea,CenterControlArea,PenaltyAreaControl,Frames,label,date
Player,S. Otoa,AaB,RCB,13105652.295154745,13105652.295154745,9204121.391867492,2157626.0212605568,49157,AaB vs Fredericia,2024-05-17
Player,M. Hojholt,AaB,LDM,12345419.293933215,12345419.293933215,11480940.260120682,679432.698901733,147438,AaB vs Fredericia,2024-05-17
Player,S. Baekgard,Fredericia,LDM,12259408.893715076,12259408.893715076,11288989.319931677,480612.77310678887,103097,AaB vs Fredericia,2024-05-17
Player,N. Helenius,AaB,SUB,5477753.9028754905,5477753.9028754905,4993083.06200021,278306.27862348023,44480,AaB vs Fredericia,2024-05-17
Player,D. Ask,AaB,SUB,4824009.580823519,4824009.580823519,4265750.081192375,235510.40894723305,44480,AaB vs Fredericia,2024-05-17
Player,R. Schwartz,Fredericia,SUB,4559660.12029237,4559660.12029237,3726705.0046747415,637846.9566700197,44341,AaB vs Fredericia,2024-05-17
Player,V. Bertelsen,Fredericia,SUB,1816395.7230680678,1816395.7230680678,1718060.6682481004,59405.555988375134,6596,AaB vs Fredericia,2024-05-17
Player,K. Davidsen,AaB,SUB,1662729.3517496374,1662729.3517496374,1592146.477946844,62203.037896853435,21799,AaB vs Fredericia,2024-05-17
Player,M. Wohlgemuth,Fredericia,SUB,676552.6158653352,676552.6158653352,550445.6871639453,80786.74976617646,6455,AaB vs Fredericia,2024-05-17
Team,None,Fredericia,None,nan,nan,2826.3612806102915,327.434162151605,None,AaB vs Fredericia,2024-05-17
Team,None,AaB,None,nan,nan,2163.7219250509465,319.4070133097301,None,AaB vs Fredericia,2024-05-17
Player,N. Flo,SønderjyskE,GK,232559015.59137288,232559015.59137288,138952345.05408698,79997412.32180567,150203,Vendsyssel vs SønderjyskE,2024-05-17
Player,O. Linner,Vendsyssel,GK,118453079.01829265,118453079.01829265,48187842.41150002,60620953.052162096,150203,Vendsyssel vs SønderjyskE,2024-05-17
Player,D. Gretarsson,SønderjyskE,LCB,58882329.09990144,58882329.09990144,53169786.63478733,4056524.0373352733,150203,Vendsyssel vs SønderjyskE,2024-05-17
Player,R. Frantsen,Vendsyssel,LB,56182409.27894184,56182409.27894184,44172378.95132519,5078695.660779089,150203,Vendsyssel vs SønderjyskE,2024-05-17
Player,M. Soulas,SønderjyskE,RCB,53417626.682204045,53417626.682204045,49005467.1984796,2637743.947606829,150203,Vendsyssel vs SønderjyskE,2024-05-17
Player,D. Wilkins,SønderjyskE,LB,49224736.25051053,49224736.25051053,41576482.36830807,2469765.8168720254,150203,Vendsyssel vs SønderjyskE,2024-05-17
Player,M. Haarup,Vendsyssel,RB,48267918.86149789,48267918.86149789,37190920.1440321,4434616.623266453,150203,Vendsyssel vs SønderjyskE,2024-05-17
Player,J. Buus,SønderjyskE,RB,46517629.33419161,46517629.33419161,43299795.33960058,1261145.7504806223,112724,Vendsyssel vs SønderjyskE,2024-05-17
Player,O. Jebali,Vendsyssel,LCB,34405682.692519054,34405682.692519054,25754479.493657503,5767625.203953123,150203,Vendsyssel vs SønderjyskE,2024-05-17
Player,T. Hartzell,Vendsyssel,RCB,28946519.15358339,28946519.15358339,21786936.77441292,5106913.725320482,150203,Vendsyssel vs SønderjyskE,2024-05-17
Player,J. Gallegos,SønderjyskE,LW,24911991.055146202,24911991.055146202,22018681.159304477,1637214.448981009,150203,Vendsyssel vs SønderjyskE,2024-05-17
Player,L. Jensen,Vendsyssel,RM,24899499.86596212,24899499.86596212,21598894.074381202,1916420.2887302556,150203,Vendsyssel vs SønderjyskE,2024-05-17
Player,A. Oggesen,SønderjyskE,SUB,24497970.374982625,24497970.374982625,23193394.297097012,213289.4748072075,37479,Vendsyssel vs SønderjyskE,2024-05-17
Player,M. Agger,SønderjyskE,RW,24170415.148445684,24170415.148445684,18461178.27565382,2067616.7880139395,150203,Vendsyssel vs SønderjyskE,2024-05-17
Player,M. Greve,Vendsyssel,CB,21981133.37278364,21981133.37278364,17903080.933052097,3529450.1040546526,150203,Vendsyssel vs SønderjyskE,2024-05-17
Player,O. Buch,Vendsyssel,ST,20445328.6035694,20445328.6035694,17312999.40718998,1316273.242099015,136129,Vendsyssel vs SønderjyskE,2024-05-17
Player,P. Rejnhold,Vendsyssel,LM,16965045.249775667,16965045.249775667,14953137.407062585,987261.6441274851,119239,Vendsyssel vs SønderjyskE,2024-05-17
Player,G. Dahl,Vendsyssel,LCM,16543276.94333871,16543276.94333871,14165727.41600599,1994960.7388359804,150203,Vendsyssel vs SønderjyskE,2024-05-17
Player,R. Vinderslev,SønderjyskE,CDM,16224664.939204289,16224664.939204289,14638389.330745952,1164443.947530329,136391,Vendsyssel vs SønderjyskE,2024-05-17
Player,O. Ohlenschlaeger,Vendsyssel,RCM,13623453.13795807,13623453.13795807,11296951.243563494,1584462.7659266144,136129,Vendsyssel vs SønderjyskE,2024-05-17
Player,S. Andreasen,SønderjyskE,CF,10877334.974125078,10877334.974125078,9044890.678462239,1521186.6793511168,112724,Vendsyssel vs SønderjyskE,2024-05-17
Player,L. Bjorklund,SønderjyskE,RCM,10677713.770478476,10677713.770478476,9846350.612528019,560596.5994550785,95196,Vendsyssel vs SønderjyskE,2024-05-17
Player,Marcus Kristensen,SønderjyskE,SUB,10072799.525099428,10072799.525099428,9544165.999283865,332897.07515756425,55007,Vendsyssel vs SønderjyskE,2024-05-17
Player,T. Klove,SønderjyskE,SUB,9281886.211425731,9281886.211425731,7728047.831621147,862970.05160712,55007,Vendsyssel vs SønderjyskE,2024-05-17
Player,I. Nikolov,SønderjyskE,LCM,7893601.028906177,7893601.028906177,6478504.743189984,1014736.9467935076,95196,Vendsyssel vs SønderjyskE,2024-05-17
Player,K. Lunding,Vendsyssel,SUB,3312405.0762183103,3312405.0762183103,2412056.6057825917,539744.2282867418,30964,Vendsyssel vs SønderjyskE,2024-05-17
Player,A. Pedersen,SønderjyskE,SUB,3075276.252362349,3075276.252362349,2117380.9897931213,528906.2423453608,37479,Vendsyssel vs SønderjyskE,2024-05-17
Player,A. Rise Kristiansen,Vendsyssel,SUB,1765640.105456196,1765640.105456196,1581364.5915808848,128572.5256382846,14074,Vendsyssel vs SønderjyskE,2024-05-17
Player,S. Larsen,SønderjyskE,SUB,860500.0595836578,860500.0595836578,570337.2866376269,247411.83148109604,13812,Vendsyssel vs SønderjyskE,2024-05-17
Player,K. Kjellingbro,Vendsyssel,SUB,807398.6656265594,807398.6656265594,711521.8990002595,90026.73304836039,14074,Vendsyssel vs SønderjyskE,2024-05-17
Team,None,SønderjyskE,None,nan,nan,2993.5833358824916,329.4388230131715,None,Vendsyssel vs SønderjyskE,2024-05-17
Team,None,Vendsyssel,None,nan,nan,1857.674556117699,311.6952917885734,None,Vendsyssel vs SønderjyskE,2024-05-17
Player,J. Jorgensen,Næstved,GK,165818097.47847465,165818097.47847465,82952844.9215799,71285747.67871739,142932,Næstved vs Hillerød,2024-05-20
Player,Ovays Azizi,Hillerød,GK,159540181.4523965,159540181.4523965,74145276.3126812,72307376.14127737,142932,Næstved vs Hillerød,2024-05-20
Player,S. Sharif,Hillerød,RB,54278779.42632166,54278779.42632166,46843112.027663745,3183942.6669185567,142932,Næstved vs Hillerød,2024-05-20
Player,L. Henriksen,Næstved,RB,48239184.53469953,48239184.53469953,40963546.63682338,3203227.435479528,142932,Næstved vs Hillerød,2024-05-20
Player,E. Hellman,Næstved,LB,47753695.49919371,47753695.49919371,42636296.99046784,2431192.53404399,91559,Næstved vs Hillerød,2024-05-20
Player,J. Witt,Hillerød,RCB,42574267.42950748,42574267.42950748,37304396.34479592,3228861.360678595,142932,Næstved vs Hillerød,2024-05-20
Player,G. Arndal-Lauritzen,Hillerød,LCB,42509488.48291107,42509488.48291107,37010445.08468158,3161963.9808118665,142932,Næstved vs Hillerød,2024-05-20
Player,L. Boje-Larsen,Hillerød,LB,41217800.38904447,41217800.38904447,35856355.07977215,2278497.113113208,115592,Næstved vs Hillerød,2024-05-20
Player,L. Bust,Næstved,LCB,38601435.72256698,38601435.72256698,31821856.95694067,4411920.631836976,142932,Næstved vs Hillerød,2024-05-20
Player,J. Christiansen,Næstved,RCB,33558899.120343424,33558899.120343424,27235265.6749513,3836763.409421439,142932,Næstved vs Hillerød,2024-05-20
Player,F. Christensen,Næstved,RW,28894767.64499546,28894767.64499546,24241943.81347794,2165746.742460434,142932,Næstved vs Hillerød,2024-05-20
Player,A. Osterholm,Næstved,LW,21556059.951740548,21556059.951740548,18844555.011221733,1434656.2345506852,103669,Næstved vs Hillerød,2024-05-20
Player,M. Host,Næstved,SUB,20244942.605292372,20244942.605292372,17841567.858128753,807827.077950219,51373,Næstved vs Hillerød,2024-05-20
Player,N. Girmai Netabay,Næstved,RDM,20056203.9508755,20056203.9508755,18595514.769426376,848147.2114827052,142932,Næstved vs Hillerød,2024-05-20
Player,M. Ladefoged,Næstved,ST,17922945.817071814,17922945.817071814,16291773.442665122,1227107.9051649522,115177,Næstved vs Hillerød,2024-05-20
Player,S. Pingel,Hillerød,ST,16461232.674552904,16461232.674552904,13615274.114711614,1761940.0924400503,142932,Næstved vs Hillerød,2024-05-20
Player,T. Arndal,Hillerød,RW,16184929.350398084,16184929.350398084,13821371.42519632,1078460.6734659031,101266,Næstved vs Hillerød,2024-05-20
Player,K. Ayer,Næstved,CAM,16069389.970176628,16069389.970176628,14403785.454621736,818762.4689063842,115177,Næstved vs Hillerød,2024-05-20
Player,A. Justinussen,Hillerød,LW,15586479.660030987,15586479.660030987,12629590.633502997,1329371.2736746136,91179,Næstved vs Hillerød,2024-05-20
Player,M. Due Grandt,Hillerød,RDM,15092346.69615141,15092346.69615141,14538001.513888337,442646.74103737745,142932,Næstved vs Hillerød,2024-05-20
Player,N. Schmidt,Hillerød,LDM,11369114.298043635,11369114.298043635,10244637.1130562,756548.3912221163,115980,Næstved vs Hillerød,2024-05-20
Player,M. Bay,Hillerød,CAM,10758361.752942016,10758361.752942016,9152625.908640614,779757.4223173107,91179,Næstved vs Hillerød,2024-05-20
Player,R. Moller,Hillerød,SUB,9937848.773006672,9937848.773006672,8556924.078164276,682307.7780395537,26952,Næstved vs Hillerød,2024-05-20
Player,M. Kongstedt,Næstved,LDM,9853292.927197793,9853292.927197793,8955167.597651307,712204.565449125,103844,Næstved vs Hillerød,2024-05-20
Player,A. Ahmad,Hillerød,SUB,9359929.468446303,9359929.468446303,8007567.3417957155,541755.8229143529,51753,Næstved vs Hillerød,2024-05-20
Player,S. Opoku,Hillerød,SUB,5214785.971958735,5214785.971958735,4839465.278752623,176433.22338470162,51753,Næstved vs Hillerød,2024-05-20
Player,M. Kisum,Hillerød,SUB,4760059.3533147415,4760059.3533147415,4281416.744943469,224730.5347191133,27340,Næstved vs Hillerød,2024-05-20
Player,A. Alicino,Hillerød,SUB,4434732.361189092,4434732.361189092,4315007.453269384,93266.62767007289,41666,Næstved vs Hillerød,2024-05-20
Player,C. Friedrich,Næstved,SUB,4126285.7643665243,4126285.7643665243,3759590.985253825,237042.2334992984,39263,Næstved vs Hillerød,2024-05-20
Player,C. Enemark,Næstved,SUB,4092093.2180860005,4092093.2180860005,3867353.330885505,115839.7399295868,39088,Næstved vs Hillerød,2024-05-20
Player,M. Carlson,Næstved,SUB,3622893.4163164427,3622893.4163164427,3437038.8123736735,38237.01741682247,27755,Næstved vs Hillerød,2024-05-20
Player,B. Rygaard,Næstved,SUB,3135723.361168006,3135723.361168006,2812272.4061782514,220082.6880055595,27755,Næstved vs Hillerød,2024-05-20
Team,None,Næstved,None,nan,nan,2509.3077453799406,342.0516448152871,None,Næstved vs Hillerød,2024-05-20
Team,None,Hillerød,None,nan,nan,2344.9015367834368,308.9010690674637,None,Næstved vs Hillerød,2024-05-20
Player,K. Kristensen,Helsingør,GK,182592519.62611142,182592519.62611142,90860878.80412078,78090431.20145622,148935,HB Køge vs Helsingør,2024-05-20
Player,B. Bayrak,HB Køge,GK,149595384.18163162,149595384.18163162,69453627.83384934,70354060.15959853,148935,HB Køge vs Helsingør,2024-05-20
Player,M. Brems,Helsingør,LB,58656257.31383085,58656257.31383085,52934503.61500603,2349565.9643085855,148935,HB Køge vs Helsingør,2024-05-20
Player,H. Bonnesen,HB Køge,RCB,50189917.519949265,50189917.519949265,38802367.27445859,6818329.131676938,148935,HB Køge vs Helsingør,2024-05-20
Player,G. Culhaci,HB Køge,LWB,48461780.37499782,48461780.37499782,40553748.56108153,3325325.9595269775,148935,HB Køge vs Helsingør,2024-05-20
Player,M. Knudsen,Helsingør,RB,48114642.13187252,48114642.13187252,42841346.08192127,2211530.451132328,148935,HB Køge vs Helsingør,2024-05-20
Player,S. Hald,HB Køge,LCB,47404500.89843878,47404500.89843878,37325851.13766771,5393738.536604702,148935,HB Køge vs Helsingør,2024-05-20
Player,T. Elmelund,Helsingør,RCB,44489929.88352787,44489929.88352787,37937304.47001685,4228741.177175235,148935,HB Køge vs Helsingør,2024-05-20
Player,C. Gedsted,HB Køge,RWB,36142038.227202706,36142038.227202706,29895872.13382311,2651614.5929084574,105000,HB Køge vs Helsingør,2024-05-20
Player,F. Karlsen,Helsingør,RW,30318012.46316355,30318012.46316355,27568508.369967435,949459.3573191637,113687,HB Køge vs Helsingør,2024-05-20
Player,M. Etim,Helsingør,LW,25684824.508134738,25684824.508134738,23585573.218774267,998598.0707121452,128817,HB Køge vs Helsingør,2024-05-20
Player,J. Vadstrup,Helsingør,SUB,25136970.264926348,25136970.264926348,22716782.961800095,1338278.1455428903,76785,HB Køge vs Helsingør,2024-05-20
Player,J. Rothmann,HB Køge,LF,21137753.12846921,21137753.12846921,19440699.068084694,697313.315436344,104897,HB Køge vs Helsingør,2024-05-20
Player,D. Norouzi,Helsingør,LCM,20821520.54710865,20821520.54710865,19265118.825204387,783658.4370540675,148935,HB Køge vs Helsingør,2024-05-20
Player,F. Helstrup,Helsingør,LCB,19315004.50448019,19315004.50448019,15427288.351704657,2295450.755689534,72150,HB Køge vs Helsingør,2024-05-20
Player,J. Arias,HB Køge,RF,19018773.53665031,19018773.53665031,16344232.787813088,1872364.7282161189,134226,HB Køge vs Helsingør,2024-05-20
Player,J. Seehusen,HB Køge,CB,18758991.3627158,18758991.3627158,17166373.48708784,1139377.5454271915,113525,HB Køge vs Helsingør,2024-05-20
Player,F. Christensen,Helsingør,CDM,16988494.436264165,16988494.436264165,15061531.076587128,901155.6825502503,148935,HB Køge vs Helsingør,2024-05-20
Player,W. Madsen,HB Køge,CAM,16086327.46930083,16086327.46930083,14514724.335595537,913095.6536374284,148935,HB Køge vs Helsingør,2024-05-20
Player,M. Jensen,HB Køge,RDM,15980507.200582081,15980507.200582081,14625544.785343405,837785.1872539897,148935,HB Køge vs Helsingør,2024-05-20
Player,L. Carlius,Helsingør,RCM,15217693.86074044,15217693.86074044,14547340.466737598,410503.276021392,129010,HB Køge vs Helsingør,2024-05-20
Player,D. Bayrak,HB Køge,SUB,14290711.756503562,14290711.756503562,11374592.426290115,1007999.7007040147,43935,HB Køge vs Helsingør,2024-05-20
Player,C. Jorgensen,HB Køge,LDM,13389696.26662471,13389696.26662471,12532422.974959059,561712.3516393412,134484,HB Køge vs Helsingør,2024-05-20
Player,R. Linden,Helsingør,CF,9068421.490124097,9068421.490124097,8375076.15763467,586377.866432872,93794,HB Køge vs Helsingør,2024-05-20
Player,S. Dhaflaoui,Helsingør,SUB,8771132.364325369,8771132.364325369,7850064.604797891,318474.8762900519,55141,HB Køge vs Helsingør,2024-05-20
Player,A. Hvid,Helsingør,SUB,8127495.477328568,8127495.477328568,6650687.04373979,679292.9803785314,35248,HB Køge vs Helsingør,2024-05-20
Player,I. Dorgu,HB Køge,SUB,7846079.660520011,7846079.660520011,6772457.33562264,659848.2139059041,44038,HB Køge vs Helsingør,2024-05-20
Player,M. Jakobsen,HB Køge,SUB,2966605.226029468,2966605.226029468,2517355.7603437626,431891.0439978978,35410,HB Køge vs Helsingør,2024-05-20
Player,J. Schoop,Helsingør,SUB,2344102.722099363,2344102.722099363,2025400.8136409936,123273.20679637494,19925,HB Køge vs Helsingør,2024-05-20
Player,C. Jensen,HB Køge,SUB,2054687.8980106195,2054687.8980106195,1595483.2844844018,153243.72805810336,14451,HB Køge vs Helsingør,2024-05-20
Player,A. Gothler,HB Køge,SUB,1970564.1172804765,1970564.1172804765,1660282.342198249,198941.77069784494,14709,HB Køge vs Helsingør,2024-05-20
Player,Y. Agnero,Helsingør,SUB,1873046.2364632394,1873046.2364632394,1640540.4467230875,221345.59215342742,20118,HB Køge vs Helsingør,2024-05-20
Team,None,Helsingør,None,nan,nan,2613.811027014397,328.4828500402565,None,HB Køge vs Helsingør,2024-05-20
Team,None,HB Køge,None,nan,nan,2246.454060688757,320.15846263747824,None,HB Køge vs Helsingør,2024-05-20
Player,N. Flo,SønderjyskE,GK,180513138.8846876,180513138.8846876,90817205.72496586,75994026.53733663,146181,Hobro vs SønderjyskE,2024-05-24
Player,A. Sondergaard,Hobro,GK,144083393.417585,144083393.417585,62909833.401386075,69622239.7616973,146181,Hobro vs SønderjyskE,2024-05-24
Player,A. Oggesen,SønderjyskE,RWB,54431823.6288649,54431823.6288649,48214951.96371736,2420359.0514042247,146181,Hobro vs SønderjyskE,2024-05-24
Player,E. Sogaard,Hobro,LCB,52935064.31115505,52935064.31115505,44680161.66034504,4069217.9464796903,146181,Hobro vs SønderjyskE,2024-05-24
Player,M. Soulas,SønderjyskE,LCB,52770128.10855177,52770128.10855177,47303355.81345459,3155369.941589139,146181,Hobro vs SønderjyskE,2024-05-24
Player,J. Buus,SønderjyskE,LWB,48393689.88784762,48393689.88784762,43132290.3962382,1902030.4981775067,134206,Hobro vs SønderjyskE,2024-05-24
Player,G. Wagner,SønderjyskE,RCB,47213463.99698764,47213463.99698764,42331164.08856231,2469294.807139206,134496,Hobro vs SønderjyskE,2024-05-24
Player,M. Jacobsen,Hobro,RCB,46898676.31564308,46898676.31564308,38142271.10543267,4152628.023822479,146181,Hobro vs SønderjyskE,2024-05-24
Player,L. Klitten,Hobro,LWB,43356320.9074314,43356320.9074314,34891159.6665049,3032210.293677331,146181,Hobro vs SønderjyskE,2024-05-24
Player,O. Klitten,Hobro,RWB,41936781.32309381,41936781.32309381,34005757.758219644,3224404.581125282,142768,Hobro vs SønderjyskE,2024-05-24
Player,S. Jakobsen,Hobro,CB,26163778.38513849,26163778.38513849,21584677.95907995,3597644.8827208965,110978,Hobro vs SønderjyskE,2024-05-24
Player,T. Sommer,SønderjyskE,CB,24302668.65673294,24302668.65673294,22280490.07005656,1603294.075810886,146181,Hobro vs SønderjyskE,2024-05-24
Player,M. Agger,SønderjyskE,RF,24085030.46107536,24085030.46107536,19354450.92079855,2192059.919956634,146181,Hobro vs SønderjyskE,2024-05-24
Player,F. Christensen,Hobro,LF,21672668.22251515,21672668.22251515,18258853.554906167,2157867.824200869,146181,Hobro vs SønderjyskE,2024-05-24
Player,Mathias Kristensen,Hobro,RCM,20478467.855919674,20478467.855919674,18016055.58320978,786810.546974424,146181,Hobro vs SønderjyskE,2024-05-24
Player,R. Gyamfi,Hobro,RF,19080642.20937085,19080642.20937085,16905719.604501974,1297740.0699991605,125571,Hobro vs SønderjyskE,2024-05-24
Player,M. Freundlich,Hobro,CM,16533126.612506395,16533126.612506395,14265987.344908595,1611049.8384853755,146181,Hobro vs SønderjyskE,2024-05-24
Player,S. Andreasen,SønderjyskE,LF,16421386.770972166,16421386.770972166,13619967.630873716,1990776.221623258,146181,Hobro vs SønderjyskE,2024-05-24
Player,V. Rasmussen,Hobro,LCM,15840641.315714778,15840641.315714778,14076004.045928296,1224203.2173961212,125073,Hobro vs SønderjyskE,2024-05-24
Player,L. Bjorklund,SønderjyskE,LCM,14292522.171655927,14292522.171655927,12770758.785628261,925697.5801597736,104921,Hobro vs SønderjyskE,2024-05-24
