type,overall.away,overall.home,overall.middle,interval_type,interval,away,home,middle,label,match_id,date,home_team,away_team
ballPossession,49.6,50.4,NaN,5,46-50,33.8,66.2,NaN,Næstved vs B 93,9izuctxou3c4lj4u78vmvczkk,2023-08-22,Næstved,B 93
ballPossession,49.6,50.4,NaN,5,51-55,29.0,71.0,NaN,Næstved vs B 93,9izuctxou3c4lj4u78vmvczkk,2023-08-22,Næstved,B 93
ballPossession,49.6,50.4,NaN,5,56-60,25.0,75.0,NaN,Næstved vs B 93,9izuctxou3c4lj4u78vmvczkk,2023-08-22,Næstved,B 93
ballPossession,49.6,50.4,NaN,5,61-65,36.5,63.5,NaN,Næstved vs B 93,9izuctxou3c4lj4u78vmvczkk,2023-08-22,Næstved,B 93
ballPossession,49.6,50.4,NaN,5,66-70,45.3,54.7,NaN,Næstved vs B 93,9izuctxou3c4lj4u78vmvczkk,2023-08-22,Næstved,B 93
ballPossession,49.6,50.4,NaN,5,71-75,45.0,55.0,NaN,Næstved vs B 93,9izuctxou3c4lj4u78vmvczkk,2023-08-22,Næstved,B 93
ballPossession,49.6,50.4,NaN,5,76-80,44.9,55.1,NaN,Næstved vs B 93,9izuctxou3c4lj4u78vmvczkk,2023-08-22,Næstved,B 93
ballPossession,49.6,50.4,NaN,5,81-85,21.2,78.8,NaN,Næstved vs B 93,9izuctxou3c4lj4u78vmvczkk,2023-08-22,Næstved,B 93
ballPossession,49.6,50.4,NaN,5,86-90,42.9,57.1,NaN,Næstved vs B 93,9izuctxou3c4lj4u78vmvczkk,2023-08-22,Næstved,B 93
ballPossession,49.6,50.4,NaN,15,0-15,61.8,38.2,NaN,Næstved vs B 93,9izuctxou3c4lj4u78vmvczkk,2023-08-22,Næstved,B 93
ballPossession,49.6,50.4,NaN,15,16-30,56.0,44.0,NaN,Næstved vs B 93,9izuctxou3c4lj4u78vmvczkk,2023-08-22,Næstved,B 93
ballPossession,49.6,50.4,NaN,15,31-45,62.5,37.5,NaN,Næstved vs B 93,9izuctxou3c4lj4u78vmvczkk,2023-08-22,Næstved,B 93
ballPossession,49.6,50.4,NaN,15,46-60,31.2,68.8,NaN,Næstved vs B 93,9izuctxou3c4lj4u78vmvczkk,2023-08-22,Næstved,B 93
ballPossession,49.6,50.4,NaN,15,61-75,42.1,57.9,NaN,Næstved vs B 93,9izuctxou3c4lj4u78vmvczkk,2023-08-22,Næstved,B 93
ballPossession,49.6,50.4,NaN,15,76-90,38.6,61.4,NaN,Næstved vs B 93,9izuctxou3c4lj4u78vmvczkk,2023-08-22,Næstved,B 93
ballPossession,49.6,50.4,NaN,45,0-45,60.2,39.8,NaN,Næstved vs B 93,9izuctxou3c4lj4u78vmvczkk,2023-08-22,Næstved,B 93
ballPossession,49.6,50.4,NaN,45,46-90,37.8,62.2,NaN,Næstved vs B 93,9izuctxou3c4lj4u78vmvczkk,2023-08-22,Næstved,B 93
territorial,50.6,49.4,NaN,5,0-5,51.9,48.1,NaN,Næstved vs B 93,9izuctxou3c4lj4u78vmvczkk,2023-08-22,Næstved,B 93
territorial,50.6,49.4,NaN,5,6-10,48.4,51.6,NaN,Næstved vs B 93,9izuctxou3c4lj4u78vmvczkk,2023-08-22,Næstved,B 93
territorial,50.6,49.4,NaN,5,11-15,63.3,36.7,NaN,Næstved vs B 93,9izuctxou3c4lj4u78vmvczkk,2023-08-22,Næstved,B 93
territorial,50.6,49.4,NaN,5,16-20,57.4,42.6,NaN,Næstved vs B 93,9izuctxou3c4lj4u78vmvczkk,2023-08-22,Næstved,B 93
territorial,50.6,49.4,NaN,5,21-25,42.2,57.8,NaN,Næstved vs B 93,9izuctxou3c4lj4u78vmvczkk,2023-08-22,Næstved,B 93
territorial,50.6,49.4,NaN,5,26-30,53.1,46.9,NaN,Næstved vs B 93,9izuctxou3c4lj4u78vmvczkk,2023-08-22,Næstved,B 93
territorial,50.6,49.4,NaN,5,31-35,44.7,55.3,NaN,Næstved vs B 93,9izuctxou3c4lj4u78vmvczkk,2023-08-22,Næstved,B 93
territorial,50.6,49.4,NaN,5,36-40,77.5,22.5,NaN,Næstved vs B 93,9izuctxou3c4lj4u78vmvczkk,2023-08-22,Næstved,B 93
territorial,50.6,49.4,NaN,5,41-45,56.1,43.9,NaN,Næstved vs B 93,9izuctxou3c4lj4u78vmvczkk,2023-08-22,Næstved,B 93
territorial,50.6,49.4,NaN,5,46-50,47.7,52.3,NaN,Næstved vs B 93,9izuctxou3c4lj4u78vmvczkk,2023-08-22,Næstved,B 93
territorial,50.6,49.4,NaN,5,51-55,41.9,58.1,NaN,Næstved vs B 93,9izuctxou3c4lj4u78vmvczkk,2023-08-22,Næstved,B 93
territorial,50.6,49.4,NaN,5,56-60,81.2,18.8,NaN,Næstved vs B 93,9izuctxou3c4lj4u78vmvczkk,2023-08-22,Næstved,B 93
territorial,50.6,49.4,NaN,5,61-65,44.2,55.8,NaN,Næstved vs B 93,9izuctxou3c4lj4u78vmvczkk,2023-08-22,Næstved,B 93
territorial,50.6,49.4,NaN,5,66-70,41.5,58.5,NaN,Næstved vs B 93,9izuctxou3c4lj4u78vmvczkk,2023-08-22,Næstved,B 93
territorial,50.6,49.4,NaN,5,71-75,37.5,62.5,NaN,Næstved vs B 93,9izuctxou3c4lj4u78vmvczkk,2023-08-22,Næstved,B 93
territorial,50.6,49.4,NaN,5,76-80,46.9,53.1,NaN,Næstved vs B 93,9izuctxou3c4lj4u78vmvczkk,2023-08-22,Næstved,B 93
territorial,50.6,49.4,NaN,5,81-85,39.4,60.6,NaN,Næstved vs B 93,9izuctxou3c4lj4u78vmvczkk,2023-08-22,Næstved,B 93
territorial,50.6,49.4,NaN,5,86-90,50.8,49.2,NaN,Næstved vs B 93,9izuctxou3c4lj4u78vmvczkk,2023-08-22,Næstved,B 93
territorial,50.6,49.4,NaN,15,0-15,53.9,46.1,NaN,Næstved vs B 93,9izuctxou3c4lj4u78vmvczkk,2023-08-22,Næstved,B 93
territorial,50.6,49.4,NaN,15,16-30,51.1,48.9,NaN,Næstved vs B 93,9izuctxou3c4lj4u78vmvczkk,2023-08-22,Næstved,B 93
territorial,50.6,49.4,NaN,15,31-45,59.0,41.0,NaN,Næstved vs B 93,9izuctxou3c4lj4u78vmvczkk,2023-08-22,Næstved,B 93
territorial,50.6,49.4,NaN,15,46-60,50.9,49.1,NaN,Næstved vs B 93,9izuctxou3c4lj4u78vmvczkk,2023-08-22,Næstved,B 93
territorial,50.6,49.4,NaN,15,61-75,41.4,58.6,NaN,Næstved vs B 93,9izuctxou3c4lj4u78vmvczkk,2023-08-22,Næstved,B 93
territorial,50.6,49.4,NaN,15,76-90,46.9,53.1,NaN,Næstved vs B 93,9izuctxou3c4lj4u78vmvczkk,2023-08-22,Næstved,B 93
territorial,50.6,49.4,NaN,45,0-45,54.7,45.3,NaN,Næstved vs B 93,9izuctxou3c4lj4u78vmvczkk,2023-08-22,Næstved,B 93
territorial,50.6,49.4,NaN,45,46-90,46.0,54.0,NaN,Næstved vs B 93,9izuctxou3c4lj4u78vmvczkk,2023-08-22,Næstved,B 93
territorialThird,29.1,29.7,41.2,5,0-5,19.2,25.0,55.8,Næstved vs B 93,9izuctxou3c4lj4u78vmvczkk,2023-08-22,Næstved,B 93
territorialThird,29.1,29.7,41.2,5,6-10,28.1,31.2,40.7,Næstved vs B 93,9izuctxou3c4lj4u78vmvczkk,2023-08-22,Næstved,B 93
territorialThird,29.1,29.7,41.2,5,11-15,16.3,34.7,49.0,Næstved vs B 93,9izuctxou3c4lj4u78vmvczkk,2023-08-22,Næstved,B 93
territorialThird,29.1,29.7,41.2,5,16-20,17.0,40.4,42.6,Næstved vs B 93,9izuctxou3c4lj4u78vmvczkk,2023-08-22,Næstved,B 93
territorialThird,29.1,29.7,41.2,5,21-25,20.0,4.4,75.6,Næstved vs B 93,9izuctxou3c4lj4u78vmvczkk,2023-08-22,Næstved,B 93
territorialThird,29.1,29.7,41.2,5,26-30,32.7,32.7,34.6,Næstved vs B 93,9izuctxou3c4lj4u78vmvczkk,2023-08-22,Næstved,B 93
territorialThird,29.1,29.7,41.2,5,31-35,26.3,28.9,44.8,Næstved vs B 93,9izuctxou3c4lj4u78vmvczkk,2023-08-22,Næstved,B 93
territorialThird,29.1,29.7,41.2,5,36-40,5.0,50.0,45.0,Næstved vs B 93,9izuctxou3c4lj4u78vmvczkk,2023-08-22,Næstved,B 93
territorialThird,29.1,29.7,41.2,5,41-45,31.8,48.5,19.7,Næstved vs B 93,9izuctxou3c4lj4u78vmvczkk,2023-08-22,Næstved,B 93
territorialThird,29.1,29.7,41.2,5,46-50,40.0,26.2,33.8,Næstved vs B 93,9izuctxou3c4lj4u78vmvczkk,2023-08-22,Næstved,B 93
territorialThird,29.1,29.7,41.2,5,51-55,41.9,25.8,32.3,Næstved vs B 93,9izuctxou3c4lj4u78vmvczkk,2023-08-22,Næstved,B 93
territorialThird,29.1,29.7,41.2,5,56-60,12.5,50.0,37.5,Næstved vs B 93,9izuctxou3c4lj4u78vmvczkk,2023-08-22,Næstved,B 93
territorialThird,29.1,29.7,41.2,5,61-65,38.5,26.9,34.6,Næstved vs B 93,9izuctxou3c4lj4u78vmvczkk,2023-08-22,Næstved,B 93
territorialThird,29.1,29.7,41.2,5,66-70,22.6,11.3,66.1,Næstved vs B 93,9izuctxou3c4lj4u78vmvczkk,2023-08-22,Næstved,B 93
territorialThird,29.1,29.7,41.2,5,71-75,45.0,15.0,40.0,Næstved vs B 93,9izuctxou3c4lj4u78vmvczkk,2023-08-22,Næstved,B 93
territorialThird,29.1,29.7,41.2,5,76-80,36.7,38.8,24.5,Næstved vs B 93,9izuctxou3c4lj4u78vmvczkk,2023-08-22,Næstved,B 93
territorialThird,29.1,29.7,41.2,5,81-85,48.5,18.2,33.3,Næstved vs B 93,9izuctxou3c4lj4u78vmvczkk,2023-08-22,Næstved,B 93
territorialThird,29.1,29.7,41.2,5,86-90,33.3,30.2,36.5,Næstved vs B 93,9izuctxou3c4lj4u78vmvczkk,2023-08-22,Næstved,B 93
territorialThird,29.1,29.7,41.2,15,0-15,21.8,30.3,47.9,Næstved vs B 93,9izuctxou3c4lj4u78vmvczkk,2023-08-22,Næstved,B 93
territorialThird,29.1,29.7,41.2,15,16-30,23.4,26.2,50.4,Næstved vs B 93,9izuctxou3c4lj4u78vmvczkk,2023-08-22,Næstved,B 93
territorialThird,29.1,29.7,41.2,15,31-45,22.9,43.8,33.3,Næstved vs B 93,9izuctxou3c4lj4u78vmvczkk,2023-08-22,Næstved,B 93
territorialThird,29.1,29.7,41.2,15,46-60,36.6,29.5,33.9,Næstved vs B 93,9izuctxou3c4lj4u78vmvczkk,2023-08-22,Næstved,B 93
territorialThird,29.1,29.7,41.2,15,61-75,34.5,17.9,47.6,Næstved vs B 93,9izuctxou3c4lj4u78vmvczkk,2023-08-22,Næstved,B 93
territorialThird,29.1,29.7,41.2,15,76-90,37.9,30.3,31.8,Næstved vs B 93,9izuctxou3c4lj4u78vmvczkk,2023-08-22,Næstved,B 93
territorialThird,29.1,29.7,41.2,45,0-45,22.7,33.3,44.0,Næstved vs B 93,9izuctxou3c4lj4u78vmvczkk,2023-08-22,Næstved,B 93
territorialThird,29.1,29.7,41.2,45,46-90,36.3,25.6,38.1,Næstved vs B 93,9izuctxou3c4lj4u78vmvczkk,2023-08-22,Næstved,B 93
ballPossession,47.3,52.7,NaN,5,0-5,49.1,50.9,NaN,Helsingør vs Hillerød,9j8k5y15jcd27sh74oyinkkyc,2023-08-23,Helsingør,Hillerød
ballPossession,47.3,52.7,NaN,5,6-10,41.8,58.2,NaN,Helsingør vs Hillerød,9j8k5y15jcd27sh74oyinkkyc,2023-08-23,Helsingør,Hillerød
ballPossession,47.3,52.7,NaN,5,11-15,81.2,18.8,NaN,Helsingør vs Hillerød,9j8k5y15jcd27sh74oyinkkyc,2023-08-23,Helsingør,Hillerød
ballPossession,47.3,52.7,NaN,5,16-20,36.5,63.5,NaN,Helsingør vs Hillerød,9j8k5y15jcd27sh74oyinkkyc,2023-08-23,Helsingør,Hillerød
ballPossession,47.3,52.7,NaN,5,21-25,58.1,41.9,NaN,Helsingør vs Hillerød,9j8k5y15jcd27sh74oyinkkyc,2023-08-23,Helsingør,Hillerød
ballPossession,47.3,52.7,NaN,5,26-30,16.9,83.1,NaN,Helsingør vs Hillerød,9j8k5y15jcd27sh74oyinkkyc,2023-08-23,Helsingør,Hillerød
ballPossession,47.3,52.7,NaN,5,31-35,53.0,47.0,NaN,Helsingør vs Hillerød,9j8k5y15jcd27sh74oyinkkyc,2023-08-23,Helsingør,Hillerød
ballPossession,47.3,52.7,NaN,5,36-40,65.0,35.0,NaN,Helsingør vs Hillerød,9j8k5y15jcd27sh74oyinkkyc,2023-08-23,Helsingør,Hillerød
ballPossession,47.3,52.7,NaN,5,41-45,42.5,57.5,NaN,Helsingør vs Hillerød,9j8k5y15jcd27sh74oyinkkyc,2023-08-23,Helsingør,Hillerød
ballPossession,47.3,52.7,NaN,5,46-50,26.6,73.4,NaN,Helsingør vs Hillerød,9j8k5y15jcd27sh74oyinkkyc,2023-08-23,Helsingør,Hillerød
ballPossession,47.3,52.7,NaN,5,51-55,64.4,35.6,NaN,Helsingør vs Hillerød,9j8k5y15jcd27sh74oyinkkyc,2023-08-23,Helsingør,Hillerød
ballPossession,47.3,52.7,NaN,5,56-60,43.5,56.5,NaN,Helsingør vs Hillerød,9j8k5y15jcd27sh74oyinkkyc,2023-08-23,Helsingør,Hillerød
ballPossession,47.3,52.7,NaN,5,61-65,37.7,62.3,NaN,Helsingør vs Hillerød,9j8k5y15jcd27sh74oyinkkyc,2023-08-23,Helsingør,Hillerød
ballPossession,47.3,52.7,NaN,5,66-70,35.3,64.7,NaN,Helsingør vs Hillerød,9j8k5y15jcd27sh74oyinkkyc,2023-08-23,Helsingør,Hillerød
ballPossession,47.3,52.7,NaN,5,71-75,50.0,50.0,NaN,Helsingør vs Hillerød,9j8k5y15jcd27sh74oyinkkyc,2023-08-23,Helsingør,Hillerød
ballPossession,47.3,52.7,NaN,5,76-80,56.2,43.8,NaN,Helsingør vs Hillerød,9j8k5y15jcd27sh74oyinkkyc,2023-08-23,Helsingør,Hillerød
ballPossession,47.3,52.7,NaN,5,81-85,49.4,50.6,NaN,Helsingør vs Hillerød,9j8k5y15jcd27sh74oyinkkyc,2023-08-23,Helsingør,Hillerød
ballPossession,47.3,52.7,NaN,5,86-90,50.0,50.0,NaN,Helsingør vs Hillerød,9j8k5y15jcd27sh74oyinkkyc,2023-08-23,Helsingør,Hillerød
ballPossession,47.3,52.7,NaN,15,0-15,56.4,43.6,NaN,Helsingør vs Hillerød,9j8k5y15jcd27sh74oyinkkyc,2023-08-23,Helsingør,Hillerød
ballPossession,47.3,52.7,NaN,15,16-30,34.5,65.5,NaN,Helsingør vs Hillerød,9j8k5y15jcd27sh74oyinkkyc,2023-08-23,Helsingør,Hillerød
ballPossession,47.3,52.7,NaN,15,31-45,52.8,47.2,NaN,Helsingør vs Hillerød,9j8k5y15jcd27sh74oyinkkyc,2023-08-23,Helsingør,Hillerød
ballPossession,47.3,52.7,NaN,15,46-60,45.7,54.3,NaN,Helsingør vs Hillerød,9j8k5y15jcd27sh74oyinkkyc,2023-08-23,Helsingør,Hillerød
ballPossession,47.3,52.7,NaN,15,61-75,40.1,59.9,NaN,Helsingør vs Hillerød,9j8k5y15jcd27sh74oyinkkyc,2023-08-23,Helsingør,Hillerød
ballPossession,47.3,52.7,NaN,15,76-90,51.2,48.8,NaN,Helsingør vs Hillerød,9j8k5y15jcd27sh74oyinkkyc,2023-08-23,Helsingør,Hillerød
ballPossession,47.3,52.7,NaN,45,0-45,47.9,52.1,NaN,Helsingør vs Hillerød,9j8k5y15jcd27sh74oyinkkyc,2023-08-23,Helsingør,Hillerød
ballPossession,47.3,52.7,NaN,45,46-90,46.8,53.2,NaN,Helsingør vs Hillerød,9j8k5y15jcd27sh74oyinkkyc,2023-08-23,Helsingør,Hillerød
territorial,51.6,48.4,NaN,5,0-5,45.3,54.7,NaN,Helsingør vs Hillerød,9j8k5y15jcd27sh74oyinkkyc,2023-08-23,Helsingør,Hillerød
territorial,51.6,48.4,NaN,5,6-10,49.1,50.9,NaN,Helsingør vs Hillerød,9j8k5y15jcd27sh74oyinkkyc,2023-08-23,Helsingør,Hillerød
territorial,51.6,48.4,NaN,5,11-15,45.8,54.2,NaN,Helsingør vs Hillerød,9j8k5y15jcd27sh74oyinkkyc,2023-08-23,Helsingør,Hillerød
territorial,51.6,48.4,NaN,5,16-20,68.3,31.7,NaN,Helsingør vs Hillerød,9j8k5y15jcd27sh74oyinkkyc,2023-08-23,Helsingør,Hillerød
territorial,51.6,48.4,NaN,5,21-25,51.2,48.8,NaN,Helsingør vs Hillerød,9j8k5y15jcd27sh74oyinkkyc,2023-08-23,Helsingør,Hillerød
territorial,51.6,48.4,NaN,5,26-30,33.8,66.2,NaN,Helsingør vs Hillerød,9j8k5y15jcd27sh74oyinkkyc,2023-08-23,Helsingør,Hillerød
territorial,51.6,48.4,NaN,5,31-35,68.2,31.8,NaN,Helsingør vs Hillerød,9j8k5y15jcd27sh74oyinkkyc,2023-08-23,Helsingør,Hillerød
territorial,51.6,48.4,NaN,5,36-40,68.3,31.7,NaN,Helsingør vs Hillerød,9j8k5y15jcd27sh74oyinkkyc,2023-08-23,Helsingør,Hillerød
territorial,51.6,48.4,NaN,5,41-45,42.5,57.5,NaN,Helsingør vs Hillerød,9j8k5y15jcd27sh74oyinkkyc,2023-08-23,Helsingør,Hillerød
territorial,51.6,48.4,NaN,5,46-50,64.1,35.9,NaN,Helsingør vs Hillerød,9j8k5y15jcd27sh74oyinkkyc,2023-08-23,Helsingør,Hillerød
territorial,51.6,48.4,NaN,5,51-55,37.0,63.0,NaN,Helsingør vs Hillerød,9j8k5y15jcd27sh74oyinkkyc,2023-08-23,Helsingør,Hillerød
territorial,51.6,48.4,NaN,5,56-60,30.6,69.4,NaN,Helsingør vs Hillerød,9j8k5y15jcd27sh74oyinkkyc,2023-08-23,Helsingør,Hillerød
territorial,51.6,48.4,NaN,5,61-65,37.7,62.3,NaN,Helsingør vs Hillerød,9j8k5y15jcd27sh74oyinkkyc,2023-08-23,Helsingør,Hillerød
territorial,51.6,48.4,NaN,5,66-70,41.2,58.8,NaN,Helsingør vs Hillerød,9j8k5y15jcd27sh74oyinkkyc,2023-08-23,Helsingør,Hillerød
territorial,51.6,48.4,NaN,5,71-75,45.0,55.0,NaN,Helsingør vs Hillerød,9j8k5y15jcd27sh74oyinkkyc,2023-08-23,Helsingør,Hillerød
territorial,51.6,48.4,NaN,5,76-80,70.3,29.7,NaN,Helsingør vs Hillerød,9j8k5y15jcd27sh74oyinkkyc,2023-08-23,Helsingør,Hillerød
territorial,51.6,48.4,NaN,5,81-85,45.5,54.5,NaN,Helsingør vs Hillerød,9j8k5y15jcd27sh74oyinkkyc,2023-08-23,Helsingør,Hillerød
territorial,51.6,48.4,NaN,5,86-90,65.7,34.3,NaN,Helsingør vs Hillerød,9j8k5y15jcd27sh74oyinkkyc,2023-08-23,Helsingør,Hillerød
territorial,51.6,48.4,NaN,15,0-15,46.8,53.2,NaN,Helsingør vs Hillerød,9j8k5y15jcd27sh74oyinkkyc,2023-08-23,Helsingør,Hillerød
territorial,51.6,48.4,NaN,15,16-30,50.9,49.1,NaN,Helsingør vs Hillerød,9j8k5y15jcd27sh74oyinkkyc,2023-08-23,Helsingør,Hillerød
territorial,51.6,48.4,NaN,15,31-45,58.8,41.2,NaN,Helsingør vs Hillerød,9j8k5y15jcd27sh74oyinkkyc,2023-08-23,Helsingør,Hillerød
territorial,51.6,48.4,NaN,15,46-60,43.7,56.3,NaN,Helsingør vs Hillerød,9j8k5y15jcd27sh74oyinkkyc,2023-08-23,Helsingør,Hillerød
territorial,51.6,48.4,NaN,15,61-75,40.8,59.2,NaN,Helsingør vs Hillerød,9j8k5y15jcd27sh74oyinkkyc,2023-08-23,Helsingør,Hillerød
territorial,51.6,48.4,NaN,15,76-90,61.2,38.8,NaN,Helsingør vs Hillerød,9j8k5y15jcd27sh74oyinkkyc,2023-08-23,Helsingør,Hillerød
territorial,51.6,48.4,NaN,45,0-45,52.7,47.3,NaN,Helsingør vs Hillerød,9j8k5y15jcd27sh74oyinkkyc,2023-08-23,Helsingør,Hillerød
territorial,51.6,48.4,NaN,45,46-90,50.8,49.2,NaN,Helsingør vs Hillerød,9j8k5y15jcd27sh74oyinkkyc,2023-08-23,Helsingør,Hillerød
territorialThird,25.2,25.6,49.2,5,0-5,26.4,28.3,45.3,Helsingør vs Hillerød,9j8k5y15jcd27sh74oyinkkyc,2023-08-23,Helsingør,Hillerød
territorialThird,25.2,25.6,49.2,5,6-10,29.1,25.5,45.4,Helsingør vs Hillerød,9j8k5y15jcd27sh74oyinkkyc,2023-08-23,Helsingør,Hillerød
territorialThird,25.2,25.6,49.2,5,11-15,27.1,33.3,39.6,Helsingør vs Hillerød,9j8k5y15jcd27sh74oyinkkyc,2023-08-23,Helsingør,Hillerød
territorialThird,25.2,25.6,49.2,5,16-20,19.0,39.7,41.3,Helsingør vs Hillerød,9j8k5y15jcd27sh74oyinkkyc,2023-08-23,Helsingør,Hillerød
territorialThird,25.2,25.6,49.2,5,21-25,32.6,32.6,34.8,Helsingør vs Hillerød,9j8k5y15jcd27sh74oyinkkyc,2023-08-23,Helsingør,Hillerød
territorialThird,25.2,25.6,49.2,5,26-30,38.5,16.9,44.6,Helsingør vs Hillerød,9j8k5y15jcd27sh74oyinkkyc,2023-08-23,Helsingør,Hillerød
territorialThird,25.2,25.6,49.2,5,31-35,7.6,40.9,51.5,Helsingør vs Hillerød,9j8k5y15jcd27sh74oyinkkyc,2023-08-23,Helsingør,Hillerød
territorialThird,25.2,25.6,49.2,5,36-40,11.7,45.0,43.3,Helsingør vs Hillerød,9j8k5y15jcd27sh74oyinkkyc,2023-08-23,Helsingør,Hillerød
territorialThird,25.2,25.6,49.2,5,41-45,34.2,17.8,48.0,Helsingør vs Hillerød,9j8k5y15jcd27sh74oyinkkyc,2023-08-23,Helsingør,Hillerød
territorialThird,25.2,25.6,49.2,5,46-50,18.8,17.2,64.0,Helsingør vs Hillerød,9j8k5y15jcd27sh74oyinkkyc,2023-08-23,Helsingør,Hillerød
territorialThird,25.2,25.6,49.2,5,51-55,38.4,17.8,43.8,Helsingør vs Hillerød,9j8k5y15jcd27sh74oyinkkyc,2023-08-23,Helsingør,Hillerød
territorialThird,25.2,25.6,49.2,5,56-60,35.5,16.1,48.4,Helsingør vs Hillerød,9j8k5y15jcd27sh74oyinkkyc,2023-08-23,Helsingør,Hillerød
territorialThird,25.2,25.6,49.2,5,61-65,41.0,11.5,47.5,Helsingør vs Hillerød,9j8k5y15jcd27sh74oyinkkyc,2023-08-23,Helsingør,Hillerød
territorialThird,25.2,25.6,49.2,5,66-70,37.3,19.6,43.1,Helsingør vs Hillerød,9j8k5y15jcd27sh74oyinkkyc,2023-08-23,Helsingør,Hillerød
territorialThird,25.2,25.6,49.2,5,71-75,17.5,17.5,65.0,Helsingør vs Hillerød,9j8k5y15jcd27sh74oyinkkyc,2023-08-23,Helsingør,Hillerød
territorialThird,25.2,25.6,49.2,5,76-80,12.5,39.1,48.4,Helsingør vs Hillerød,9j8k5y15jcd27sh74oyinkkyc,2023-08-23,Helsingør,Hillerød
territorialThird,25.2,25.6,49.2,5,81-85,31.2,16.9,51.9,Helsingør vs Hillerød,9j8k5y15jcd27sh74oyinkkyc,2023-08-23,Helsingør,Hillerød
territorialThird,25.2,25.6,49.2,5,86-90,11.4,27.1,61.5,Helsingør vs Hillerød,9j8k5y15jcd27sh74oyinkkyc,2023-08-23,Helsingør,Hillerød
territorialThird,25.2,25.6,49.2,15,0-15,27.6,28.8,43.6,Helsingør vs Hillerød,9j8k5y15jcd27sh74oyinkkyc,2023-08-23,Helsingør,Hillerød
territorialThird,25.2,25.6,49.2,15,16-30,29.8,29.2,41.0,Helsingør vs Hillerød,9j8k5y15jcd27sh74oyinkkyc,2023-08-23,Helsingør,Hillerød
territorialThird,25.2,25.6,49.2,15,31-45,18.6,33.7,47.7,Helsingør vs Hillerød,9j8k5y15jcd27sh74oyinkkyc,2023-08-23,Helsingør,Hillerød
territorialThird,25.2,25.6,49.2,15,46-60,31.2,17.1,51.7,Helsingør vs Hillerød,9j8k5y15jcd27sh74oyinkkyc,2023-08-23,Helsingør,Hillerød
territorialThird,25.2,25.6,49.2,15,61-75,33.6,15.8,50.6,Helsingør vs Hillerød,9j8k5y15jcd27sh74oyinkkyc,2023-08-23,Helsingør,Hillerød
territorialThird,25.2,25.6,49.2,15,76-90,17.1,27.0,55.9,Helsingør vs Hillerød,9j8k5y15jcd27sh74oyinkkyc,2023-08-23,Helsingør,Hillerød
territorialThird,25.2,25.6,49.2,45,0-45,24.9,30.8,44.3,Helsingør vs Hillerød,9j8k5y15jcd27sh74oyinkkyc,2023-08-23,Helsingør,Hillerød
territorialThird,25.2,25.6,49.2,45,46-90,25.5,21.2,53.3,Helsingør vs Hillerød,9j8k5y15jcd27sh74oyinkkyc,2023-08-23,Helsingør,Hillerød
ballPossession,38.5,61.5,NaN,5,0-5,47.8,52.2,NaN,SønderjyskE vs HB Køge,9jhbj9q1gkges5jdalsb99xck,2023-08-23,SønderjyskE,HB Køge
ballPossession,38.5,61.5,NaN,5,6-10,38.0,62.0,NaN,SønderjyskE vs HB Køge,9jhbj9q1gkges5jdalsb99xck,2023-08-23,SønderjyskE,HB Køge
ballPossession,38.5,61.5,NaN,5,11-15,34.6,65.4,NaN,SønderjyskE vs HB Køge,9jhbj9q1gkges5jdalsb99xck,2023-08-23,SønderjyskE,HB Køge
ballPossession,38.5,61.5,NaN,5,16-20,32.7,67.3,NaN,SønderjyskE vs HB Køge,9jhbj9q1gkges5jdalsb99xck,2023-08-23,SønderjyskE,HB Køge
ballPossession,38.5,61.5,NaN,5,21-25,0.0,100.0,NaN,SønderjyskE vs HB Køge,9jhbj9q1gkges5jdalsb99xck,2023-08-23,SønderjyskE,HB Køge
ballPossession,38.5,61.5,NaN,5,26-30,5.8,94.2,NaN,SønderjyskE vs HB Køge,9jhbj9q1gkges5jdalsb99xck,2023-08-23,SønderjyskE,HB Køge
ballPossession,38.5,61.5,NaN,5,31-35,32.7,67.3,NaN,SønderjyskE vs HB Køge,9jhbj9q1gkges5jdalsb99xck,2023-08-23,SønderjyskE,HB Køge
ballPossession,38.5,61.5,NaN,5,36-40,32.2,67.8,NaN,SønderjyskE vs HB Køge,9jhbj9q1gkges5jdalsb99xck,2023-08-23,SønderjyskE,HB Køge
ballPossession,38.5,61.5,NaN,5,41-45,50.7,49.3,NaN,SønderjyskE vs HB Køge,9jhbj9q1gkges5jdalsb99xck,2023-08-23,SønderjyskE,HB Køge
ballPossession,38.5,61.5,NaN,5,46-50,40.7,59.3,NaN,SønderjyskE vs HB Køge,9jhbj9q1gkges5jdalsb99xck,2023-08-23,SønderjyskE,HB Køge
ballPossession,38.5,61.5,NaN,5,51-55,65.6,34.4,NaN,SønderjyskE vs HB Køge,9jhbj9q1gkges5jdalsb99xck,2023-08-23,SønderjyskE,HB Køge
ballPossession,38.5,61.5,NaN,5,56-60,41.0,59.0,NaN,SønderjyskE vs HB Køge,9jhbj9q1gkges5jdalsb99xck,2023-08-23,SønderjyskE,HB Køge
ballPossession,38.5,61.5,NaN,5,61-65,50.0,50.0,NaN,SønderjyskE vs HB Køge,9jhbj9q1gkges5jdalsb99xck,2023-08-23,SønderjyskE,HB Køge
ballPossession,38.5,61.5,NaN,5,66-70,76.5,23.5,NaN,SønderjyskE vs HB Køge,9jhbj9q1gkges5jdalsb99xck,2023-08-23,SønderjyskE,HB Køge
