contestantId,team_name,id,eventId,typeId,periodId,timeMin,timeSec,playerName,playerId,outcome,x,y,timeStamp,lastModified,qualifier,assist,match_id,label,date,15,17,18,20,22,24,25,26,29,56,63,64,72,73,74,76,77,78,79,80,81,82,89,100,102,103,108,146,147,154,214,215,230,231,233,321,322,326,327,328,374,375,458,16,19,21,23,62,65,84,85,87,120,133,153,254,324,395,396,468,469,61,75,101,121,138,274,280,281,282,323,338,391,472,473,9,60,160,216,217,353,390,114,276,136,139,83,275,67,192,71,113,28,86,66,69,68,273,300,314
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2612496513,1037,13,2,92,44,W. Madsen,7ztdirfvd9d0x2yw1v051xzbo,1,85.2,50.6,2023-11-03T19:51:24.988,2023-11-03T19:52:37,"{""id"": 4628211903, ""qualifierId"": 231, ""value"": ""49.8""}",1.0,9x2zpi9r766jy9ychzhrhfevo,HB Køge vs Horsens,2023-11-03,NaN,true,NaN,true,true,NaN,NaN,NaN,true,Center,NaN,,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,48.7,94.4,NaN,NaN,NaN,true,NaN,NaN,98.2,49.8,NaN,0.2426973283290863,NaN,3,1,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,,,,NaN,,NaN,,,,,,,NaN,NaN,,,,,,,NaN,NaN,,,,,NaN,,,,,,,,NaN,NaN,,,,,,,,,,,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2612497621,1059,15,2,94,12,M. Gudmann,am3509ake84cde1xhb9264i22,1,71.6,32.5,2023-11-03T19:52:52.683,2023-11-03T19:54:57,"{""id"": 4628220109, ""qualifierId"": 147, ""value"": ""46.8""}",1.0,9x2zpi9r766jy9ychzhrhfevo,HB Køge vs Horsens,2023-11-03,NaN,NaN,true,NaN,true,NaN,NaN,NaN,true,Center,NaN,,true,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,54.3,3.8,NaN,98.9,46.8,NaN,NaN,true,NaN,NaN,758,0.01579985022544861,0.4849,2,2,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,,,,NaN,,NaN,,,,,,,NaN,NaN,,,,,,,NaN,NaN,,,,,NaN,,,,,,,,NaN,NaN,,,,,,,,,,,,,,
aljua8crr0vkwit0j3m59jw9j,SønderjyskE,2615765213,65,15,1,5,54,S. Emini,5x8064b3yr7txk0czddfjtffu,1,79.8,26.5,2023-11-10T18:06:30.100,2023-11-10T18:07:44,"{""id"": 4645654417, ""qualifierId"": 77}",1.0,9xuelfe0tvi08inbs4an0u2vo,HB Køge vs SønderjyskE,2023-11-10,NaN,NaN,true,true,true,NaN,NaN,,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,,NaN,,,53.2,25.9,NaN,98.0,44.6,NaN,NaN,true,NaN,NaN,82,0.0383576974272728,0.3987,1,2,true,NaN,NaN,NaN,NaN,,,,,,,NaN,,,,NaN,,,,,NaN,NaN,,NaN,,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,NaN,NaN,NaN,,NaN,,NaN,NaN,,,,,,,,,,,,
aljua8crr0vkwit0j3m59jw9j,SønderjyskE,2615765495,69,13,1,6,22,S. Emini,5x8064b3yr7txk0czddfjtffu,1,78.1,51.2,2023-11-10T18:06:58.777,2023-11-10T18:08:14,"{""id"": 4645656357, ""qualifierId"": 231, ""value"": ""49.8""}",1.0,9xuelfe0tvi08inbs4an0u2vo,HB Køge vs SønderjyskE,2023-11-10,NaN,NaN,true,true,NaN,NaN,true,,true,Center,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,64.4,5.6,NaN,NaN,NaN,NaN,NaN,true,99.0,49.8,NaN,0.03702429309487343,NaN,1,3,true,NaN,NaN,NaN,NaN,,,,,,,NaN,,,,NaN,,,,,NaN,NaN,,NaN,,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,NaN,NaN,NaN,,NaN,,NaN,NaN,,,,,,,,,,,,
aljua8crr0vkwit0j3m59jw9j,SønderjyskE,2615767821,97,16,1,9,53,D. Grétarsson,czpstoiy12awqpasz573ckp91,1,97.4,47.8,2023-11-10T18:10:29.671,2023-11-10T18:12:10,"{""id"": 4645670701, ""qualifierId"": 154}",1.0,9xuelfe0tvi08inbs4an0u2vo,HB Køge vs SønderjyskE,2023-11-10,NaN,NaN,NaN,NaN,NaN,true,NaN,,true,Center,NaN,NaN,true,NaN,NaN,NaN,NaN,true,NaN,NaN,,NaN,,,48.7,13.3,NaN,NaN,NaN,true,true,NaN,99.1,48.9,NaN,0.7695510387420654,0.9072,1,1,true,2023-11-10 18:10:29.484,09:53.553,NaN,true,,,,,,,NaN,,,,NaN,,,,,NaN,NaN,,NaN,,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,NaN,NaN,NaN,,NaN,,NaN,NaN,,,,,,,,,,,,
aljua8crr0vkwit0j3m59jw9j,SønderjyskE,2615772115,162,15,1,16,19,P. Christiansen,djxtqxvqxd70prbr1gkwjp3sa,1,96.4,39.4,2023-11-10T18:16:55.123,2023-11-10T18:20:29,"{""id"": 4645691581, ""qualifierId"": 322, ""value"": ""0.0775""}",1.0,9xuelfe0tvi08inbs4an0u2vo,HB Køge vs SønderjyskE,2023-11-10,NaN,NaN,NaN,true,true,NaN,NaN,,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,,NaN,,,47.6,15.8,NaN,99.0,45.8,true,NaN,NaN,NaN,NaN,172,0.17979848384857178,0.0775,2,1,true,NaN,NaN,NaN,NaN,,,,,,,NaN,,,,NaN,,,,,NaN,NaN,,NaN,,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,,,,NaN,NaN,NaN,,NaN,,NaN,NaN,,,,,,,,,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2615775123,234,15,1,23,1,E. Semovski,8qzac8nxm8nxbckdaisnooutw,1,92.1,43.3,2023-11-10T18:23:37.141,2023-11-10T18:24:50,"{""id"": 4645706371, ""qualifierId"": 22}",1.0,9xuelfe0tvi08inbs4an0u2vo,HB Køge vs SønderjyskE,2023-11-10,true,true,NaN,NaN,true,NaN,NaN,,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,,NaN,,,47.0,12.0,NaN,98.8,48.4,true,NaN,NaN,NaN,NaN,222,0.11750475317239761,0.1076,2,1,true,NaN,NaN,NaN,NaN,,,,,,,NaN,,,,NaN,,,,,NaN,NaN,,NaN,,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,NaN,NaN,NaN,,NaN,,NaN,NaN,,,,,,,,,,,,
aljua8crr0vkwit0j3m59jw9j,SønderjyskE,2615777715,307,15,1,29,54,J. Gallegos,6gh4z3yubnpypzoakjom1rj3e,1,83.5,57.3,2023-11-10T18:30:30.393,2023-11-10T18:32:12,"{""id"": 4645721833, ""qualifierId"": 17}",1.0,9xuelfe0tvi08inbs4an0u2vo,HB Køge vs SønderjyskE,2023-11-10,NaN,true,NaN,true,true,NaN,NaN,,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,,NaN,,,46.7,5.7,NaN,98.2,50.7,NaN,NaN,true,NaN,NaN,288,0.08706367760896683,0.27,2,2,NaN,NaN,NaN,NaN,NaN,,,,,,,NaN,,,,NaN,,,,,NaN,NaN,,NaN,,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,NaN,NaN,NaN,,NaN,,NaN,NaN,,,,,,,,,,,,
aljua8crr0vkwit0j3m59jw9j,SønderjyskE,2615777749,308,16,1,29,57,P. Christiansen,djxtqxvqxd70prbr1gkwjp3sa,1,93.7,43.9,2023-11-10T18:30:33.100,2023-11-10T18:31:58,"{""id"": 4645724229, ""qualifierId"": 473, ""value"": ""9u1f8cnyh8ipa912dt2elkl0g""}",NaN,9xuelfe0tvi08inbs4an0u2vo,HB Køge vs SønderjyskE,2023-11-10,NaN,true,NaN,true,true,NaN,NaN,,NaN,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,,NaN,,,51.2,1.9,NaN,NaN,NaN,NaN,true,NaN,97.2,46.2,NaN,0.3318748474121094,0.6934,3,1,true,2023-11-10 18:30:32.542,29:56.611,true,NaN,,,,,,,NaN,,,,NaN,,,,,NaN,NaN,,NaN,,,NaN,,ATTEMPT_SAVED,483258,2827,true,307,NaN,307,9u1f8cnyh8ipa912dt2elkl0g,NaN,NaN,,,,NaN,NaN,NaN,,true,,NaN,NaN,,,,,,,,,,,,
aljua8crr0vkwit0j3m59jw9j,SønderjyskE,2615778993,330,15,1,32,39,K. Ingason,a8opuarwq9byw73nhfgvo9nca,1,88.4,61.1,2023-11-10T18:33:15.352,2023-11-10T18:38:55,"{""id"": 4645746287, ""qualifierId"": 321, ""value"": ""0.06724453717470169""}",1.0,9xuelfe0tvi08inbs4an0u2vo,HB Køge vs SønderjyskE,2023-11-10,NaN,true,NaN,true,true,NaN,NaN,,true,Center,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,,true,,,52.9,19,NaN,90.1,59.9,true,NaN,NaN,98.0,52.7,311,0.06724453717470169,NaN,3,2,NaN,NaN,NaN,NaN,NaN,,,,,,,NaN,,,,NaN,,,,,NaN,NaN,,NaN,,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,NaN,NaN,NaN,,NaN,,NaN,NaN,,,,,,,,,,,,
aljua8crr0vkwit0j3m59jw9j,SønderjyskE,2615779057,332,15,1,32,44,A. Barkarson,bb2cldqy0vvcyrrcvj6j0d71l,1,87.8,65.4,2023-11-10T18:33:20.792,2023-11-10T19:04:28,"{""id"": 4645729941, ""qualifierId"": 64}",NaN,9xuelfe0tvi08inbs4an0u2vo,HB Køge vs SønderjyskE,2023-11-10,NaN,NaN,NaN,NaN,true,NaN,NaN,,NaN,Center,NaN,true,true,NaN,NaN,true,NaN,NaN,NaN,NaN,,true,,,51.8,19,true,89.8,63.2,NaN,NaN,NaN,99.0,51.8,313,0.025018606334924698,NaN,3,2,true,NaN,NaN,true,NaN,,,,,,,NaN,,,,NaN,,,,,NaN,NaN,,NaN,,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,NaN,NaN,NaN,,NaN,,NaN,NaN,,,,,,,,,,,,
aljua8crr0vkwit0j3m59jw9j,SønderjyskE,2615779499,351,15,1,33,42,I. Nikolov,bh06w40pwo6dy3cjrw3r2i0ru,1,89.7,33.6,2023-11-10T18:34:18.904,2023-11-10T18:35:47,"{""id"": 4645734235, ""qualifierId"": 231, ""value"": ""48.2""}",1.0,9xuelfe0tvi08inbs4an0u2vo,HB Køge vs SønderjyskE,2023-11-10,NaN,NaN,NaN,true,true,NaN,NaN,,true,Center,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,,true,,,46.4,19,NaN,92.0,36.5,NaN,NaN,NaN,98.6,48.2,316,0.06394752115011215,NaN,2,2,NaN,NaN,NaN,NaN,NaN,,,,,,,NaN,,,,NaN,,,,,NaN,NaN,,NaN,,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,NaN,NaN,NaN,,NaN,,NaN,NaN,,,,,,,,,,,,
aljua8crr0vkwit0j3m59jw9j,SønderjyskE,2615779833,355,15,1,34,15,M. Soulas,6rd849oap6uh93wdwjk8590q1,1,92.7,58.8,2023-11-10T18:34:51.223,2023-11-10T19:04:26,"{""id"": 4645739927, ""qualifierId"": 29}",1.0,9xuelfe0tvi08inbs4an0u2vo,HB Køge vs SønderjyskE,2023-11-10,true,true,NaN,NaN,NaN,NaN,true,,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,,NaN,,,50.4,28.5,NaN,98.4,52.0,true,NaN,NaN,NaN,NaN,319,0.03642778843641281,0.0495,3,2,true,NaN,NaN,NaN,NaN,,,,,,,NaN,,,,NaN,,,,,NaN,NaN,,NaN,,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,NaN,NaN,NaN,,NaN,,NaN,NaN,,,,,,,,,,,,
aljua8crr0vkwit0j3m59jw9j,SønderjyskE,2615779905,357,15,1,34,18,J. Gallegos,6gh4z3yubnpypzoakjom1rj3e,1,81.1,63.6,2023-11-10T18:34:54.817,2023-11-10T19:04:34,"{""id"": 4645820311, ""qualifierId"": 328}",1.0,9xuelfe0tvi08inbs4an0u2vo,HB Køge vs SønderjyskE,2023-11-10,NaN,NaN,true,true,NaN,NaN,true,,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,,true,,,49.7,19,NaN,93.4,54.5,NaN,NaN,true,99.3,49.5,320,0.03039482794702053,NaN,1,3,true,NaN,NaN,NaN,NaN,,,,,,,NaN,,,,NaN,,,,,NaN,NaN,,NaN,,,NaN,,NaN,NaN,NaN,true,355,NaN,NaN,NaN,NaN,NaN,,,,NaN,NaN,NaN,,NaN,,NaN,NaN,,,,,,,,,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2615787503,443,15,1,45,11,D. Bayrak,d2otdesf6fxo0zjmrenoi074k,1,85.9,44.3,2023-11-10T18:45:47.413,2023-11-10T19:04:26,"{""id"": 4645791365, ""qualifierId"": 114}",1.0,9xuelfe0tvi08inbs4an0u2vo,HB Køge vs SønderjyskE,2023-11-10,true,true,NaN,NaN,true,NaN,NaN,,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,,NaN,,,51.6,19.6,NaN,98.5,48.6,NaN,NaN,NaN,NaN,NaN,437,0.017860278487205505,0.0721,3,2,true,NaN,NaN,NaN,NaN,,,,,,,NaN,,,,NaN,,,,,NaN,NaN,,NaN,,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,NaN,NaN,true,,NaN,,NaN,NaN,,,,,,,,,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2615788259,449,13,1,46,13,E. Semovski,8qzac8nxm8nxbckdaisnooutw,1,92.7,46.2,2023-11-10T18:46:49.218,2023-11-10T18:48:12,"{""id"": 4645783257, ""qualifierId"": 103, ""value"": ""6.9""}",1.0,9xuelfe0tvi08inbs4an0u2vo,HB Køge vs SønderjyskE,2023-11-10,true,true,NaN,NaN,NaN,true,NaN,,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,37.8,6.9,NaN,NaN,NaN,true,NaN,NaN,99.3,49.1,NaN,0.10198191553354263,NaN,3,2,true,NaN,NaN,NaN,NaN,,,,,,,NaN,,,,NaN,,,,,NaN,NaN,,true,,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,NaN,NaN,NaN,,NaN,,NaN,NaN,,,,,,,,,,,,
aljua8crr0vkwit0j3m59jw9j,SønderjyskE,2615800083,474,15,2,46,15,D. Grétarsson,czpstoiy12awqpasz573ckp91,1,93.1,40.2,2023-11-10T19:05:30.611,2023-11-10T19:06:51,"{""id"": 4645843683, ""qualifierId"": 80}",1.0,9xuelfe0tvi08inbs4an0u2vo,HB Køge vs SønderjyskE,2023-11-10,true,true,NaN,NaN,NaN,NaN,true,,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,,NaN,,,47.2,7.6,NaN,99.1,50.0,true,NaN,NaN,NaN,NaN,471,0.030223926529288292,0.0963,3,2,true,NaN,NaN,NaN,NaN,,,,,,,NaN,,,,NaN,,,,,NaN,NaN,,NaN,,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,NaN,NaN,NaN,,NaN,,NaN,NaN,,,,,,,,,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2615817807,619,16,2,62,39,J. Adedeji,4sgxth7onhb5mu29bgyupby3u,1,88.5,50.0,2023-11-10T19:21:54.394,2023-11-10T19:23:07,"{""id"": 4645933873, ""qualifierId"": 390, ""value"": ""492722""}",NaN,9xuelfe0tvi08inbs4an0u2vo,HB Køge vs SønderjyskE,2023-11-10,NaN,true,NaN,true,NaN,NaN,NaN,,NaN,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,,NaN,,,45.8,4.4,NaN,NaN,NaN,NaN,true,NaN,99.5,49.8,NaN,0.7884,0.9947,1,1,NaN,2023-11-10 19:21:53.670,62:38.705,true,NaN,,,,,,,NaN,,,,NaN,,,,,NaN,NaN,,NaN,,,NaN,,PENALTY_WON,547731,4042,NaN,NaN,NaN,616,cfj29ngic0gk4vh9xx8hw3dm2,true,NaN,,,,610,492722,NaN,,NaN,,NaN,NaN,,,,,,,,,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2615819919,637,15,2,64,34,M. Jensen,619s1phj5bkgkug3aszc1y9cl,1,78.5,55.3,2023-11-10T19:23:48.979,2023-11-10T19:25:10,"{""id"": 4645944481, ""qualifierId"": 322, ""value"": ""0.2742""}",1.0,9xuelfe0tvi08inbs4an0u2vo,HB Køge vs SønderjyskE,2023-11-10,NaN,NaN,true,NaN,true,NaN,NaN,,true,Center,NaN,NaN,true,NaN,NaN,NaN,true,NaN,NaN,NaN,,NaN,,,53.2,25.9,NaN,98.4,49.5,true,NaN,true,NaN,NaN,625,0.06832584738731384,0.2742,1,3,true,NaN,NaN,NaN,NaN,,,,,,,NaN,,,,NaN,,,,,NaN,NaN,,NaN,,,true,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,NaN,NaN,NaN,,NaN,,NaN,true,,,,,,,,,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2615819965,638,13,2,64,36,E. Semovski,8qzac8nxm8nxbckdaisnooutw,1,94.5,51.5,2023-11-10T19:23:51.420,2023-11-10T19:25:32,"{""id"": 4645946349, ""qualifierId"": 458}",NaN,9xuelfe0tvi08inbs4an0u2vo,HB Køge vs SønderjyskE,2023-11-10,true,NaN,NaN,NaN,true,NaN,NaN,,NaN,Center,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,64.5,16.7,NaN,98.4,54.9,NaN,true,NaN,98.8,50,NaN,0.6567109823226929,NaN,1,1,true,NaN,NaN,true,true,,,,,,,NaN,,,,true,,,,,NaN,NaN,,NaN,,,NaN,,NaN,NaN,NaN,true,637,true,NaN,NaN,NaN,NaN,,,,NaN,NaN,NaN,,NaN,,NaN,NaN,,,,,,,,,,,,
aljua8crr0vkwit0j3m59jw9j,SønderjyskE,2615822259,650,15,2,67,1,S. Andreasen,4qyfoq5fjiochtj89w426lm21,1,88.5,63.4,2023-11-10T19:26:16.774,2023-11-10T19:27:34,"{""id"": 4645955833, ""qualifierId"": 64}",1.0,9xuelfe0tvi08inbs4an0u2vo,HB Køge vs SønderjyskE,2023-11-10,NaN,NaN,NaN,NaN,true,NaN,NaN,,true,Center,NaN,true,true,NaN,NaN,NaN,true,NaN,NaN,NaN,,NaN,,,52.6,22.8,NaN,95.5,56.7,NaN,NaN,NaN,NaN,NaN,651,0.11072242259979248,0.1421,2,2,NaN,NaN,NaN,NaN,NaN,,,,,,,NaN,,,,NaN,,,,,NaN,NaN,,NaN,,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,NaN,NaN,NaN,,NaN,,NaN,NaN,,,,,,,,,,,,
aljua8crr0vkwit0j3m59jw9j,SønderjyskE,2615823051,654,15,2,67,54,P. Christiansen,djxtqxvqxd70prbr1gkwjp3sa,1,87.9,35.2,2023-11-10T19:27:09.237,2023-11-10T19:28:33,"{""id"": 4645960323, ""qualifierId"": 327, ""value"": ""2""}",NaN,9xuelfe0tvi08inbs4an0u2vo,HB Køge vs SønderjyskE,2023-11-10,NaN,NaN,NaN,NaN,NaN,NaN,true,,NaN,Center,true,NaN,true,NaN,NaN,NaN,NaN,true,NaN,NaN,,true,,,50.2,19,NaN,91.1,39.2,NaN,NaN,NaN,99.1,48.7,654,0.021320687606930733,NaN,3,2,NaN,NaN,NaN,true,NaN,,,,,,,NaN,,,,NaN,,,,,NaN,NaN,,NaN,,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,NaN,NaN,NaN,,NaN,,NaN,NaN,,,,,,,,,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2615824245,671,15,2,69,18,E. Semovski,8qzac8nxm8nxbckdaisnooutw,1,90.1,54.3,2023-11-10T19:28:33.707,2023-11-10T19:29:58,"{""id"": 4645970201, ""qualifierId"": 322, ""value"": ""0.6748""}",1.0,9xuelfe0tvi08inbs4an0u2vo,HB Køge vs SønderjyskE,2023-11-10,NaN,true,NaN,NaN,true,NaN,NaN,,true,Center,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,true,,NaN,,,48.1,6.3,NaN,98.9,50.4,true,true,NaN,NaN,NaN,658,0.25551271438598633,0.6748,2,2,true,NaN,NaN,NaN,NaN,,,,,,,NaN,,,,NaN,,,,,NaN,NaN,,NaN,,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,NaN,NaN,NaN,,NaN,,NaN,NaN,,,,,,,,,,,,
aljua8crr0vkwit0j3m59jw9j,SønderjyskE,2615825291,674,13,2,70,44,M. Hansen,945m1ao4o1wvojbkckvdtjre2,1,92.6,56.7,2023-11-10T19:29:59.339,2023-11-10T19:31:24,"{""id"": 4645974291, ""qualifierId"": 29}",1.0,9xuelfe0tvi08inbs4an0u2vo,HB Køge vs SønderjyskE,2023-11-10,true,true,NaN,NaN,NaN,NaN,true,,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,59.0,23.6,NaN,NaN,NaN,true,NaN,NaN,98.9,50.4,NaN,0.04962916299700737,NaN,3,2,true,NaN,NaN,NaN,NaN,,,,,,,NaN,,,,NaN,,,,,NaN,NaN,,NaN,,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,NaN,NaN,NaN,,NaN,,true,NaN,,,,,,,,,,,,
aljua8crr0vkwit0j3m59jw9j,SønderjyskE,2615825979,681,16,2,71,38,J. Gallegos,6gh4z3yubnpypzoakjom1rj3e,1,74.2,55.9,2023-11-10T19:30:53.186,2023-11-10T19:32:41,"{""id"": 4645982071, ""qualifierId"": 103, ""value"": ""14.6""}",1.0,9xuelfe0tvi08inbs4an0u2vo,HB Køge vs SønderjyskE,2023-11-10,NaN,NaN,true,true,true,NaN,NaN,,true,Center,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,,NaN,,,52.0,14.6,NaN,NaN,NaN,NaN,true,true,88.0,52.0,NaN,0.07623805850744247,0.1289,1,1,NaN,2023-11-10 19:30:51.543,71:36.578,NaN,NaN,,,,,,,NaN,,,,NaN,,,,,2615826193,d7t01g9v6y5md6loxanrfnirv,,NaN,,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,NaN,NaN,NaN,,NaN,,NaN,NaN,,,,,,,,,,,,
aljua8crr0vkwit0j3m59jw9j,SønderjyskE,2615828445,707,15,2,74,0,A. Barkarson,bb2cldqy0vvcyrrcvj6j0d71l,1,89.6,66.6,2023-11-10T19:33:15.920,2023-11-10T19:34:44,"{""id"": 4646126897, ""qualifierId"": 78}",1.0,9xuelfe0tvi08inbs4an0u2vo,HB Køge vs SønderjyskE,2023-11-10,NaN,NaN,NaN,NaN,true,NaN,NaN,,true,Center,NaN,true,true,NaN,NaN,NaN,NaN,true,NaN,NaN,,true,,,50.7,19,NaN,91.5,63.7,true,NaN,NaN,96.9,56.7,709,0.13180974125862122,NaN,3,2,NaN,NaN,NaN,NaN,NaN,,,,,,,NaN,,,,NaN,,,,,NaN,NaN,,NaN,,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,NaN,NaN,NaN,,NaN,,NaN,NaN,,,,,,,,,,,,
aljua8crr0vkwit0j3m59jw9j,SønderjyskE,2615829013,712,13,2,74,37,M. Soulas,6rd849oap6uh93wdwjk8590q1,1,92.4,58.7,2023-11-10T19:33:52.256,2023-11-10T19:35:09,"{""id"": 4645995715, ""qualifierId"": 74}",1.0,9xuelfe0tvi08inbs4an0u2vo,HB Køge vs SønderjyskE,2023-11-10,true,true,NaN,NaN,NaN,NaN,true,,true,Center,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,,NaN,,,45.4,66.7,NaN,NaN,NaN,true,NaN,NaN,98.9,52.3,NaN,0.04921745881438255,NaN,2,2,true,NaN,NaN,NaN,NaN,,,,,,,NaN,,,,NaN,,,,,NaN,NaN,,NaN,,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,NaN,NaN,NaN,,NaN,,NaN,NaN,,,,,,,,,,,,
aljua8crr0vkwit0j3m59jw9j,SønderjyskE,2615829367,717,15,2,75,0,S. Andreasen,4qyfoq5fjiochtj89w426lm21,1,91.4,34.5,2023-11-10T19:34:15.408,2023-11-10T19:35:26,"{""id"": 4645998297, ""qualifierId"": 214}",1.0,9xuelfe0tvi08inbs4an0u2vo,HB Køge vs SønderjyskE,2023-11-10,NaN,NaN,NaN,true,true,NaN,NaN,,true,Center,true,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,,NaN,,,48.4,17.7,NaN,94.7,39.7,true,true,NaN,NaN,NaN,717,0.2372129261493683,0.239,1,1,true,NaN,NaN,NaN,NaN,,,,,,,NaN,,,,NaN,,,,,2615829715,956ovqen8j9yi41xjoqb5cs1u,,NaN,,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,NaN,NaN,NaN,,NaN,,NaN,NaN,,,,,,,,,,,,
aljua8crr0vkwit0j3m59jw9j,SønderjyskE,2615830175,721,13,2,75,47,M. Soulas,6rd849oap6uh93wdwjk8590q1,1,92.9,36.7,2023-11-10T19:35:02.607,2023-11-10T19:36:20,"{""id"": 4646002509, ""qualifierId"": 231, ""value"": ""49.1""}",1.0,9xuelfe0tvi08inbs4an0u2vo,HB Køge vs SønderjyskE,2023-11-10,true,NaN,NaN,NaN,NaN,NaN,true,,true,Center,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,56.1,25,NaN,NaN,NaN,true,NaN,NaN,99.4,49.1,NaN,0.01170311402529478,NaN,3,2,true,NaN,NaN,NaN,NaN,,,,,,,NaN,,,,NaN,,,,,NaN,NaN,,NaN,,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,NaN,NaN,NaN,,NaN,,true,NaN,,,,,,,,,,,,
